ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,total_return,sharpe_ratio,max_drawdown,total_trades,total_pnl
0.001,0.0007,0.003,,-51.18931514799855,-75.79825231241745,51.18931514799871,1425,-5118.93
0.001,0.0007,0.003,1.0,-11.451068116799696,-35.48603976711819,11.614324959533633,303,-1145.1
0.001,0.0007,0.003,2.0,-22.37529142159942,-51.39672797366003,22.375291421599677,590,-2237.5299999999997
0.001,0.0007,0.003,3.0,-32.24915616839915,-60.48187020600388,32.249156168399224,876,-3224.91
0.001,0.0007,0.003,4.0,-40.788703986398914,-68.26317884190078,40.788703986399234,1127,-4078.87
0.001,0.0007,0.003,5.0,-45.931109281198665,-71.97672554195258,45.93110928119899,1283,-4593.11
0.001,0.0007,0.004,,-40.10495152999892,-65.72306336141153,40.10495152999901,1096,-4010.5
0.001,0.0007,0.004,1.0,-9.211773637599785,-30.61383728677268,9.427154444872157,241,-921.1800000000001
0.001,0.0007,0.004,2.0,-17.755994486799608,-44.57975267931658,17.824358698785638,461,-1775.6
0.001,0.0007,0.004,3.0,-26.030892111599268,-52.665316913565746,26.03089211159938,698,-2603.08
0.001,0.0007,0.004,4.0,-32.15788239159914,-58.73815678377176,32.15788239159931,879,-3215.79
0.001,0.0007,0.004,5.0,-35.950516510399005,-61.3894667603876,35.95051651039914,996,-3595.05
0.001,0.0007,0.005,,-27.51444924959926,-50.69401607311899,27.690488892438292,755,-2751.45
0.001,0.0007,0.005,1.0,-6.921147114799832,-24.93356324194993,7.232827053583629,178,-692.12
0.001,0.0007,0.005,2.0,-12.972928316399715,-35.46107744953199,13.173171842103699,340,-1297.29
0.001,0.0007,0.005,3.0,-18.760308295199497,-41.645370216753896,18.947235443032515,507,-1876.03
0.001,0.0007,0.005,4.0,-22.850042942399444,-46.63182419572238,22.94538046408075,619,-2285.01
0.001,0.0007,0.005,5.0,-25.160474618399327,-48.0153398158218,25.271802910284087,695,-2516.04
0.001,0.001,,,-37.25592403599903,-61.42283373114044,37.3543490288447,1049,-3725.59
0.001,0.001,,1.0,-7.317402941199817,-26.18131029961022,7.627755994360373,196,-731.74
0.001,0.001,,2.0,-15.587434727199662,-40.28845376516205,15.734386547417117,417,-1558.75
0.001,0.001,,3.0,-22.922745184799393,-48.33334711265598,23.00696753994471,627,-2292.27
0.001,0.001,,4.0,-28.854345501999223,-53.59847923964214,28.866757943735372,812,-2885.44
0.001,0.001,,5.0,-32.75215805799914,-56.92941691765825,32.75215805799922,931,-3275.21
0.001,0.001,0.001,,-37.25592403599903,-61.42283373114044,37.3543490288447,1049,-3725.59
0.001,0.001,0.001,1.0,-7.317402941199817,-26.18131029961022,7.627755994360373,196,-731.74
0.001,0.001,0.001,2.0,-15.587434727199662,-40.28845376516205,15.734386547417117,417,-1558.75
0.001,0.001,0.001,3.0,-22.922745184799393,-48.33334711265598,23.00696753994471,627,-2292.27
0.001,0.001,0.001,4.0,-28.854345501999223,-53.59847923964214,28.866757943735372,812,-2885.44
0.001,0.001,0.001,5.0,-32.75215805799914,-56.92941691765825,32.75215805799922,931,-3275.21
0.001,0.001,0.002,,-37.214830427599026,-61.3664397076567,37.31331988291467,1048,-3721.48
0.001,0.001,0.002,1.0,-7.317402941199817,-26.18131029961022,7.627755994360373,196,-731.74
0.001,0.001,0.002,2.0,-15.587434727199662,-40.28845376516205,15.734386547417117,417,-1558.75
0.001,0.001,0.002,3.0,-22.922745184799393,-48.33334711265598,23.00696753994471,627,-2292.27
0.001,0.001,0.002,4.0,-28.854345501999223,-53.59847923964214,28.866757943735372,812,-2885.44
0.001,0.001,0.002,5.0,-32.71106444959913,-56.86977344620121,32.711064449599206,930,-3271.1
0.001,0.001,0.003,,-34.93242853959907,-58.38920589301725,35.034498339131105,990,-3493.24
0.001,0.001,0.003,1.0,-7.29302695239982,-26.13041619710812,7.603461629973003,195,-729.3
0.001,0.001,0.003,2.0,-15.134741098799667,-39.46663275414371,15.282481002550396,405,-1513.48
0.001,0.001,0.003,3.0,-21.945010646399428,-46.72687128913528,22.034359259461038,603,-2194.5
0.001,0.001,0.003,4.0,-27.530525350399248,-51.6950236357993,27.546943191915812,778,-2753.06
0.001,0.001,0.003,5.0,-31.049497037199203,-54.56261189895541,31.0494970371993,888,-3104.95
0.001,0.001,0.004,,-28.382025381199266,-50.967959041729095,28.494370627043875,800,-2838.2
0.001,0.001,0.004,1.0,-6.184042840399865,-23.081940303999502,6.4981910156089295,166,-618.4000000000001
0.001,0.001,0.004,2.0,-12.302566411599727,-34.06571166435879,12.50364076544951,331,-1230.26
0.001,0.001,0.004,3.0,-18.381354479199537,-41.15479611773126,18.519885017126157,504,-1838.1399999999999
0.001,0.001,0.004,4.0,-22.665222113199405,-45.32748684232896,22.72555613480059,638,-2266.52
0.001,0.001,0.004,5.0,-25.36664823279933,-47.43063870673694,25.405631250206255,724,-2536.67
0.001,0.001,0.005,,-21.050835220399446,-41.761258233839726,21.364420851191646,582,-2105.08
0.001,0.001,0.005,1.0,-4.9872404711998986,-19.9149716603413,5.305396208573857,130,-498.72
0.001,0.001,0.005,2.0,-9.364456564799772,-27.970672810544144,9.616678124717101,253,-936.44
0.001,0.001,0.005,3.0,-14.067497452399602,-34.003163984362075,14.306631339820477,386,-1406.75
0.001,0.001,0.005,4.0,-17.20351038599957,-37.839036713271526,17.433917343078733,473,-1720.35
0.001,0.001,0.005,5.0,-19.059476622799515,-39.256129563321146,19.305037896172678,531,-1905.94
0.001,0.0015,,,-19.132164304799513,-41.046812803524325,19.388703138551257,518,-1913.2200000000003
0.001,0.0015,,1.0,-3.655854942399918,-16.972354338786772,3.9784689014563264,90,-365.59000000000003
0.001,0.0015,,2.0,-7.657951127199814,-25.57832948830712,7.9671638350028715,200,-765.8
0.001,0.0015,,3.0,-11.933394997599699,-33.61134063444303,12.1759559014516,303,-1193.3400000000001
0.001,0.0015,,4.0,-15.076687009199608,-37.57942325614031,15.31059037763976,393,-1507.67
0.001,0.0015,,5.0,-16.82501635079957,-38.42833528483609,17.037150407249214,451,-1682.5
0.001,0.0015,0.001,,-19.132164304799513,-41.046812803524325,19.388703138551257,518,-1913.2200000000003
0.001,0.0015,0.001,1.0,-3.655854942399918,-16.972354338786772,3.9784689014563264,90,-365.59000000000003
0.001,0.0015,0.001,2.0,-7.657951127199814,-25.57832948830712,7.9671638350028715,200,-765.8
0.001,0.0015,0.001,3.0,-11.933394997599699,-33.61134063444303,12.1759559014516,303,-1193.3400000000001
0.001,0.0015,0.001,4.0,-15.076687009199608,-37.57942325614031,15.31059037763976,393,-1507.67
0.001,0.0015,0.001,5.0,-16.82501635079957,-38.42833528483609,17.037150407249214,451,-1682.5
0.001,0.0015,0.002,,-19.132164304799513,-41.046812803524325,19.388703138551257,518,-1913.2200000000003
0.001,0.0015,0.002,1.0,-3.655854942399918,-16.972354338786772,3.9784689014563264,90,-365.59000000000003
0.001,0.0015,0.002,2.0,-7.657951127199814,-25.57832948830712,7.9671638350028715,200,-765.8
0.001,0.0015,0.002,3.0,-11.933394997599699,-33.61134063444303,12.1759559014516,303,-1193.3400000000001
0.001,0.0015,0.002,4.0,-15.076687009199608,-37.57942325614031,15.31059037763976,393,-1507.67
0.001,0.0015,0.002,5.0,-16.82501635079957,-38.42833528483609,17.037150407249214,451,-1682.5
0.001,0.0015,0.003,,-18.83872513239952,-40.647850135059585,19.096194849764192,509,-1883.8799999999999
0.001,0.0015,0.003,1.0,-3.655854942399918,-16.972354338786772,3.9784689014563264,90,-365.59000000000003
0.001,0.0015,0.003,2.0,-7.51486469119982,-25.210513500057356,7.824556532234891,197,-751.49
0.001,0.0015,0.003,3.0,-11.741142959599701,-33.21157443170638,11.984233381174041,299,-1174.1100000000001
0.001,0.0015,0.003,4.0,-14.858389379599615,-37.185275021929975,15.092894002855264,388,-1485.8400000000001
0.001,0.0015,0.003,5.0,-16.606718721199577,-38.05847268109554,16.81940953593942,446,-1660.68
0.001,0.0015,0.004,,-17.007864377199557,-38.242660545441616,17.335147251681605,455,-1700.78
0.001,0.0015,0.004,1.0,-3.4305741107999235,-16.078025156415496,3.753942435790493,84,-343.05
0.001,0.0015,0.004,2.0,-6.832111051199831,-23.708385619723682,7.144089132407936,178,-683.21
0.001,0.0015,0.004,3.0,-10.969559731999725,-31.799304706185435,11.214775316966907,277,-1096.96
0.001,0.0015,0.004,4.0,-13.630796595199632,-35.20538602597949,13.868682364070462,352,-1363.08
0.001,0.0015,0.004,5.0,-15.118501854399591,-35.61057056250411,15.37359972346085,405,-1511.85
0.001,0.0015,0.005,,-13.792357939199656,-33.36851405140578,14.183429723796625,364,-1379.24
0.001,0.0015,0.005,1.0,-3.0861813095999358,-14.861316215459759,3.4107028538650193,74,-308.62
0.001,0.0015,0.005,2.0,-5.910839066399858,-21.50206544958947,6.225902080295917,151,-591.08
0.001,0.0015,0.005,3.0,-9.443681347999778,-28.975901627830847,9.746914434560761,233,-944.36
0.001,0.0015,0.005,4.0,-11.52573586239971,-31.778712678324002,11.821997068630514,290,-1152.58
0.001,0.0015,0.005,5.0,-12.547828288799684,-31.581154330489056,12.862595847435957,330,-1254.78
0.0015,,,,-52.16787564879857,-77.87071282494882,52.197603829910534,1446,-5216.79
0.0015,,,1.0,-14.159930005599609,-38.52422336008777,14.396307168279254,397,-1416.0
0.0015,,,2.0,-22.15828707239943,-51.35461479184973,22.328547877609463,596,-2215.83
0.0015,,,3.0,-34.67614343439902,-61.393098283984784,34.67614343439938,970,-3467.61
0.0015,,,4.0,-41.76592157759889,-68.50245219008349,41.765921577599116,1161,-4176.59
0.0015,,,5.0,-47.19715879159867,-72.48328253985704,47.197158791598795,1329,-4719.719999999999
0.0015,,0.001,,-52.16787564879857,-77.87071282494882,52.197603829910534,1446,-5216.79
0.0015,,0.001,1.0,-14.159930005599609,-38.52422336008777,14.396307168279254,397,-1416.0
0.0015,,0.001,2.0,-22.15828707239943,-51.35461479184973,22.328547877609463,596,-2215.83
0.0015,,0.001,3.0,-34.67614343439902,-61.393098283984784,34.67614343439938,970,-3467.61
0.0015,,0.001,4.0,-41.76592157759889,-68.50245219008349,41.765921577599116,1161,-4176.59
0.0015,,0.001,5.0,-47.19715879159867,-72.48328253985704,47.197158791598795,1329,-4719.719999999999
0.0015,,0.002,,-52.16787564879857,-77.87071282494882,52.197603829910534,1446,-5216.79
0.0015,,0.002,1.0,-14.159930005599609,-38.52422336008777,14.396307168279254,397,-1416.0
0.0015,,0.002,2.0,-22.15828707239943,-51.35461479184973,22.328547877609463,596,-2215.83
0.0015,,0.002,3.0,-34.67614343439902,-61.393098283984784,34.67614343439938,970,-3467.61
0.0015,,0.002,4.0,-41.76592157759889,-68.50245219008349,41.765921577599116,1161,-4176.59
0.0015,,0.002,5.0,-47.19715879159867,-72.48328253985704,47.197158791598795,1329,-4719.719999999999
0.0015,,0.003,,-52.00984854959857,-77.73095293350714,52.039674946256866,1438,-5200.98
0.0015,,0.003,1.0,-14.22180606759961,-38.72277794265804,14.45801284262727,397,-1422.18
0.0015,,0.003,2.0,-22.096787072799433,-51.33588608183171,22.267182395083406,594,-2209.6800000000003
0.0015,,0.003,3.0,-34.55639701079904,-61.20107735610221,34.556397010799365,967,-3455.64
0.0015,,0.003,4.0,-41.59047036159893,-68.261104233451,41.59047036159912,1156,-4159.05
0.0015,,0.003,5.0,-46.94759476879868,-72.14065146254985,46.94759476879879,1322,-4694.75
0.0015,,0.004,,-47.22485543439867,-71.69998969387098,47.302641866883036,1333,-4722.49
0.0015,,0.004,1.0,-13.269964646799659,-37.39709573041333,13.50879250047257,365,-1327.0
0.0015,,0.004,2.0,-20.823666249999487,-49.45719428983257,20.996846230640507,558,-2082.37
0.0015,,0.004,3.0,-31.96146081319911,-57.65361527800006,31.983027623645654,898,-3196.1400000000003
0.0015,,0.004,4.0,-38.06534861159894,-63.249598151741935,38.06534861159918,1082,-3806.54
0.0015,,0.004,5.0,-42.73761208679876,-66.79353420691913,42.74327225810563,1232,-4273.76
0.0015,,0.005,,-37.51352533679893,-61.96064127162157,37.662739886943044,1066,-3751.3500000000004
0.0015,,0.005,1.0,-10.544889857599715,-31.354223656126674,10.83558728104165,297,-1054.49
0.0015,,0.005,2.0,-16.696989203199568,-41.145872108971076,16.92055667043882,468,-1669.7
0.0015,,0.005,3.0,-25.715593578399275,-49.458500589228535,25.808098413657447,740,-2571.56
0.0015,,0.005,4.0,-31.390209803199188,-55.73086560192235,31.442582178143226,899,-3139.02
0.0015,,0.005,5.0,-34.595028613599034,-58.23388752985301,34.661440302947945,1003,-3459.5
0.0015,0.0002,,,-46.23960038599869,-70.96898960186884,46.27021525456338,1300,-4623.96
0.0015,0.0002,,1.0,-11.936807897199678,-35.00684681745622,12.179306854704391,324,-1193.6799999999998
0.0015,0.0002,,2.0,-20.231428619199516,-47.87153225746318,20.40590398315249,542,-2023.14
0.0015,0.0002,,3.0,-29.992009697199144,-55.35824452018931,30.04598452908543,838,-2999.2
0.0015,0.0002,,4.0,-37.54509983879913,-63.59491465762305,37.545099838799395,1043,-3754.51
0.0015,0.0002,,5.0,-41.88960088479891,-67.2589962687247,41.88960088479893,1185,-4188.96
0.0015,0.0002,0.001,,-46.23960038599869,-70.96898960186884,46.27021525456338,1300,-4623.96
0.0015,0.0002,0.001,1.0,-11.936807897199678,-35.00684681745622,12.179306854704391,324,-1193.6799999999998
0.0015,0.0002,0.001,2.0,-20.231428619199516,-47.87153225746318,20.40590398315249,542,-2023.14
0.0015,0.0002,0.001,3.0,-29.992009697199144,-55.35824452018931,30.04598452908543,838,-2999.2
0.0015,0.0002,0.001,4.0,-37.54509983879913,-63.59491465762305,37.545099838799395,1043,-3754.51
0.0015,0.0002,0.001,5.0,-41.88960088479891,-67.2589962687247,41.88960088479893,1185,-4188.96
0.0015,0.0002,0.002,,-46.23960038599869,-70.96898960186884,46.27021525456338,1300,-4623.96
0.0015,0.0002,0.002,1.0,-11.936807897199678,-35.00684681745622,12.179306854704391,324,-1193.6799999999998
0.0015,0.0002,0.002,2.0,-20.231428619199516,-47.87153225746318,20.40590398315249,542,-2023.14
0.0015,0.0002,0.002,3.0,-29.992009697199144,-55.35824452018931,30.04598452908543,838,-2999.2
0.0015,0.0002,0.002,4.0,-37.54509983879913,-63.59491465762305,37.545099838799395,1043,-3754.51
0.0015,0.0002,0.002,5.0,-41.88960088479891,-67.2589962687247,41.88960088479893,1185,-4188.96
0.0015,0.0002,0.003,,-46.00766517999869,-70.66219152776497,46.038412128419495,1293,-4600.77
0.0015,0.0002,0.003,1.0,-11.99868395919968,-35.21749670629402,12.241012529052371,324,-1199.87
0.0015,0.0002,0.003,2.0,-20.169928619599514,-47.8448658931376,20.344538500626413,540,-2016.9900000000002
0.0015,0.0002,0.003,3.0,-29.87226327359915,-55.16028382788275,29.926330427705423,835,-2987.2200000000003
0.0015,0.0002,0.003,4.0,-37.353616606799115,-63.307584867553516,37.353616606799406,1038,-3735.36
0.0015,0.0002,0.003,5.0,-41.65704964599888,-66.92633982015987,41.657049645998924,1179,-4165.7
0.0015,0.0002,0.004,,-42.63049966279885,-67.27781941029139,42.712077282752595,1194,-4263.05
0.0015,0.0002,0.004,1.0,-11.220840068399703,-33.97355275379362,11.46531058119266,299,-1122.0900000000001
0.0015,0.0002,0.004,2.0,-19.22829282799955,-47.05184982001223,19.404962320281914,507,-1922.83
0.0015,0.0002,0.004,3.0,-28.21296986279919,-53.296309472132286,28.296744497888433,782,-2821.3
0.0015,0.0002,0.004,4.0,-35.32481923839914,-61.3702571222755,35.33870277751932,973,-3532.48
0.0015,0.0002,0.004,5.0,-39.13249473719896,-64.73134509377466,39.16091972795401,1098,-3913.25
0.0015,0.0002,0.005,,-34.07282487039905,-58.19431088693253,34.23025563973352,957,-3407.29
0.0015,0.0002,0.005,1.0,-9.118186191999758,-29.08246959643504,9.413519897024074,246,-911.8199999999999
0.0015,0.0002,0.005,2.0,-15.901037289999625,-41.194594802925664,16.12674092196553,420,-1590.1100000000001
0.0015,0.0002,0.005,3.0,-23.574621835199334,-47.96076526687815,23.70183346368303,648,-2357.46
0.0015,0.0002,0.005,4.0,-29.309308703199278,-54.62235300046824,29.39293457612579,801,-2930.93
0.0015,0.0002,0.005,5.0,-31.65963033319919,-56.108466626801665,31.75768690571407,892,-3165.9700000000003
0.0015,0.0005,,,-37.724904851999,-60.15166520925494,37.78952370311872,1063,-3772.49
0.0015,0.0005,,1.0,-9.337248095599776,-30.663762808019506,9.631637174369475,243,-933.73
0.0015,0.0005,,2.0,-16.716727510399608,-41.27360788462723,16.899887484158345,449,-1671.67
0.0015,0.0005,,3.0,-24.269324038399382,-47.640628579140454,24.397937665957,675,-2426.9300000000003
0.0015,0.0005,,4.0,-29.557035073199206,-52.801912452461,29.578082762865666,834,-2955.71
0.0015,0.0005,,5.0,-33.780244531599074,-56.64602651194386,33.78646595499312,961,-3378.03
0.0015,0.0005,0.001,,-37.724904851999,-60.15166520925494,37.78952370311872,1063,-3772.49
0.0015,0.0005,0.001,1.0,-9.337248095599776,-30.663762808019506,9.631637174369475,243,-933.73
0.0015,0.0005,0.001,2.0,-16.716727510399608,-41.27360788462723,16.899887484158345,449,-1671.67
0.0015,0.0005,0.001,3.0,-24.269324038399382,-47.640628579140454,24.397937665957,675,-2426.9300000000003
0.0015,0.0005,0.001,4.0,-29.557035073199206,-52.801912452461,29.578082762865666,834,-2955.71
0.0015,0.0005,0.001,5.0,-33.780244531599074,-56.64602651194386,33.78646595499312,961,-3378.03
0.0015,0.0005,0.002,,-37.724904851999,-60.15166520925494,37.78952370311872,1063,-3772.49
0.0015,0.0005,0.002,1.0,-9.337248095599776,-30.663762808019506,9.631637174369475,243,-933.73
0.0015,0.0005,0.002,2.0,-16.716727510399608,-41.27360788462723,16.899887484158345,449,-1671.67
0.0015,0.0005,0.002,3.0,-24.269324038399382,-47.640628579140454,24.397937665957,675,-2426.9300000000003
0.0015,0.0005,0.002,4.0,-29.557035073199206,-52.801912452461,29.578082762865666,834,-2955.71
0.0015,0.0005,0.002,5.0,-33.780244531599074,-56.64602651194386,33.78646595499312,961,-3378.03
0.0015,0.0005,0.003,,-37.472123198799004,-59.80324229876789,37.53700434514246,1057,-3747.2200000000003
0.0015,0.0005,0.003,1.0,-9.399124157599777,-30.895531160210485,9.693312319934593,243,-939.9200000000001
0.0015,0.0005,0.003,2.0,-16.65522751079962,-41.23003099130254,16.838522737868818,447,-1665.53
0.0015,0.0005,0.003,3.0,-24.18684081919938,-47.502330505122195,24.3155945282484,673,-2418.6800000000003
0.0015,0.0005,0.003,4.0,-29.439052649199198,-52.6219705167992,29.460135590894705,831,-2943.91
0.0015,0.0005,0.003,5.0,-33.62119410079906,-56.41282236641539,33.62743046716689,957,-3362.12
0.0015,0.0005,0.004,,-35.314858114799094,-58.270860938231856,35.41149139838661,980,-3531.48
0.0015,0.0005,0.004,1.0,-8.996621117199789,-30.48803314250508,9.292116238531197,227,-899.6700000000001
0.0015,0.0005,0.004,2.0,-16.06450156679965,-41.4425197565359,16.24909594248734,417,-1606.45
0.0015,0.0005,0.004,3.0,-23.232221208399405,-46.83327432796608,23.36259615071373,634,-2323.23
0.0015,0.0005,0.004,4.0,-28.376824437999243,-52.2865647998827,28.39822476340745,783,-2837.6800000000003
0.0015,0.0005,0.004,5.0,-32.01092748719916,-55.44342262167252,32.04839491963552,893,-3201.09
0.0015,0.0005,0.005,,-28.03973955559927,-50.17207227526708,28.24885694582783,774,-2803.9700000000003
0.0015,0.0005,0.005,1.0,-7.377412115999822,-26.38985081333369,7.72405597714508,186,-737.74
0.0015,0.0005,0.005,2.0,-13.41697976759969,-36.611113526926545,13.650385561066948,346,-1341.7
0.0015,0.0005,0.005,3.0,-19.595198908399468,-42.42790166707959,19.771712065418335,525,-1959.52
0.0015,0.0005,0.005,4.0,-23.437366076799414,-46.45851048260992,23.568615889145253,638,-2343.74
0.0015,0.0005,0.005,5.0,-26.309046865999296,-49.075533524027286,26.453912677024565,722,-2630.91
0.0015,0.0007,,,-33.75369970279915,-57.7878955107572,33.88754578935317,935,-3375.37
0.0015,0.0007,,1.0,-7.693045457599816,-26.599393039798155,7.9927733915194175,203,-769.3
0.0015,0.0007,,2.0,-14.482221607199666,-37.14480717797713,14.670295797587388,393,-1448.22
0.0015,0.0007,,3.0,-20.97880233119945,-44.156294241177534,21.152588975968847,583,-2097.88
0.0015,0.0007,,4.0,-26.26767858679933,-50.428902468009895,26.362280082513966,730,-2626.77
0.0015,0.0007,,5.0,-29.510027167599244,-52.995066655499144,29.586057902268315,830,-2951.01
0.0015,0.0007,0.001,,-33.75369970279915,-57.7878955107572,33.88754578935317,935,-3375.37
0.0015,0.0007,0.001,1.0,-7.693045457599816,-26.599393039798155,7.9927733915194175,203,-769.3
0.0015,0.0007,0.001,2.0,-14.482221607199666,-37.14480717797713,14.670295797587388,393,-1448.22
0.0015,0.0007,0.001,3.0,-20.97880233119945,-44.156294241177534,21.152588975968847,583,-2097.88
0.0015,0.0007,0.001,4.0,-26.26767858679933,-50.428902468009895,26.362280082513966,730,-2626.77
0.0015,0.0007,0.001,5.0,-29.510027167599244,-52.995066655499144,29.586057902268315,830,-2951.01
0.0015,0.0007,0.002,,-33.75369970279915,-57.7878955107572,33.88754578935317,935,-3375.37
0.0015,0.0007,0.002,1.0,-7.693045457599816,-26.599393039798155,7.9927733915194175,203,-769.3
0.0015,0.0007,0.002,2.0,-14.482221607199666,-37.14480717797713,14.670295797587388,393,-1448.22
0.0015,0.0007,0.002,3.0,-20.97880233119945,-44.156294241177534,21.152588975968847,583,-2097.88
0.0015,0.0007,0.002,4.0,-26.26767858679933,-50.428902468009895,26.362280082513966,730,-2626.77
0.0015,0.0007,0.002,5.0,-29.510027167599244,-52.995066655499144,29.586057902268315,830,-2951.01
0.0015,0.0007,0.003,,-33.54599406039914,-57.482987495109164,33.6802598018964,930,-3354.6
0.0015,0.0007,0.003,1.0,-7.693045457599816,-26.599393039798155,7.9927733915194175,203,-769.3
0.0015,0.0007,0.003,2.0,-14.482221607199666,-37.14480717797713,14.670295797587388,393,-1448.22
0.0015,0.0007,0.003,3.0,-20.900327115999453,-44.01430049279519,21.074286346666696,581,-2090.0299999999997
0.0015,0.0007,0.003,4.0,-26.15370416679933,-50.24388263140455,26.24845189621986,727,-2615.37
0.0015,0.0007,0.003,5.0,-29.39605274759923,-52.81741808502182,29.472206415481907,827,-2939.6000000000004
0.0015,0.0007,0.004,,-31.435658261199222,-55.332230250126585,31.605409912856313,863,-3143.5699999999997
0.0015,0.0007,0.004,1.0,-7.37731202839983,-26.291538939151394,7.678065173570997,189,-737.73
0.0015,0.0007,0.004,2.0,-13.9838732759997,-37.41365442885829,14.173043454387562,365,-1398.38
0.0015,0.0007,0.004,3.0,-20.203855523199483,-43.69426939456525,20.37934646263428,549,-2020.38
0.0015,0.0007,0.004,4.0,-25.122827775599333,-49.602620108976964,25.218898160357995,685,-2512.2799999999997
0.0015,0.0007,0.004,5.0,-27.74498887879927,-51.025170186290254,27.855888248987803,775,-2774.5
0.0015,0.0007,0.005,,-25.18435325439935,-47.6081821565215,25.475022268468393,689,-2518.4399999999996
0.0015,0.0007,0.005,1.0,-6.300286319599834,-23.379513356116284,6.650961368531238,161,-630.03
0.0015,0.0007,0.005,2.0,-11.902366745999734,-33.52741437880725,12.139855550814252,309,-1190.23
0.0015,0.0007,0.005,3.0,-17.23654116359957,-39.35344734364069,17.459650391343455,462,-1723.65
0.0015,0.0007,0.005,4.0,-20.990155788399463,-44.06163843675243,21.203146226136607,565,-2099.02
0.0015,0.0007,0.005,5.0,-23.095545836399413,-45.21074271848862,23.32216996273567,636,-2309.56
0.0015,0.001,,,-25.583188922799366,-47.54029845481848,25.80634871504423,712,-2558.32
0.0015,0.001,,1.0,-5.256090146399896,-20.806259611833205,5.610673142642334,137,-525.61
0.0015,0.001,,2.0,-10.471537445199761,-30.04171500069768,10.755990975526917,284,-1047.16
0.0015,0.001,,3.0,-15.563078094799627,-36.123291995368824,15.831354571804921,436,-1556.31
0.0015,0.001,,4.0,-19.705109359999522,-41.02956322459502,19.886803542606316,554,-1970.51
0.0015,0.001,,5.0,-22.508761313999457,-43.76929957649767,22.66830035229897,636,-2250.87
0.0015,0.001,0.001,,-25.583188922799366,-47.54029845481848,25.80634871504423,712,-2558.32
0.0015,0.001,0.001,1.0,-5.256090146399896,-20.806259611833205,5.610673142642334,137,-525.61
0.0015,0.001,0.001,2.0,-10.471537445199761,-30.04171500069768,10.755990975526917,284,-1047.16
0.0015,0.001,0.001,3.0,-15.563078094799627,-36.123291995368824,15.831354571804921,436,-1556.31
0.0015,0.001,0.001,4.0,-19.705109359999522,-41.02956322459502,19.886803542606316,554,-1970.51
0.0015,0.001,0.001,5.0,-22.508761313999457,-43.76929957649767,22.66830035229897,636,-2250.87
0.0015,0.001,0.002,,-25.583188922799366,-47.54029845481848,25.80634871504423,712,-2558.32
0.0015,0.001,0.002,1.0,-5.256090146399896,-20.806259611833205,5.610673142642334,137,-525.61
0.0015,0.001,0.002,2.0,-10.471537445199761,-30.04171500069768,10.755990975526917,284,-1047.16
0.0015,0.001,0.002,3.0,-15.563078094799627,-36.123291995368824,15.831354571804921,436,-1556.31
0.0015,0.001,0.002,4.0,-19.705109359999522,-41.02956322459502,19.886803542606316,554,-1970.51
0.0015,0.001,0.002,5.0,-22.508761313999457,-43.76929957649767,22.66830035229897,636,-2250.87
0.0015,0.001,0.003,,-25.498701701599362,-47.38650593766089,25.722114852600942,710,-2549.87
0.0015,0.001,0.003,1.0,-5.256090146399896,-20.806259611833205,5.610673142642334,137,-525.61
0.0015,0.001,0.003,2.0,-10.471537445199761,-30.04171500069768,10.755990975526917,284,-1047.16
0.0015,0.001,0.003,3.0,-15.478590873599618,-35.93901291322275,15.747135786894924,434,-1547.8600000000001
0.0015,0.001,0.003,4.0,-19.62062213879952,-40.861596091367,19.802507502146145,552,-1962.06
0.0015,0.001,0.003,5.0,-22.42427409279945,-43.609991898374965,22.58398707347294,634,-2242.4300000000003
0.0015,0.001,0.004,,-23.789214202799403,-44.96239364857761,24.052389820737137,669,-2378.92
0.0015,0.001,0.004,1.0,-5.0808813459999,-20.35247796,5.436120068415273,132,-508.08
0.0015,0.001,0.004,2.0,-10.12849838319977,-29.764527889926665,10.414041831408252,270,-1012.85
0.0015,0.001,0.004,3.0,-15.004947011599606,-35.398973873376164,15.27499680574311,416,-1500.5
0.0015,0.001,0.004,4.0,-18.66813256999954,-39.60069221540404,18.852173261191428,523,-1866.8200000000002
0.0015,0.001,0.004,5.0,-21.100039492399446,-41.597814171189306,21.298404695921498,601,-2110.0
0.0015,0.001,0.005,,-19.864939277999483,-40.11935354395527,20.214767677588576,547,-1986.5
0.0015,0.001,0.005,1.0,-4.501771669599912,-18.53199363206487,4.859177733900784,117,-450.17999999999995
0.0015,0.001,0.005,2.0,-8.687680607999793,-26.64375026801348,8.977801881974761,233,-868.77
0.0015,0.001,0.005,3.0,-13.15116946999964,-32.463898022644855,13.427109162741917,360,-1315.12
0.0015,0.001,0.005,4.0,-16.18522963119957,-36.305521833039336,16.451529382637805,443,-1618.53
0.0015,0.001,0.005,5.0,-18.00584946839953,-37.7361789994738,18.286932012684826,500,-1800.58
0.0015,0.0015,,,-15.999336559599605,-36.75652003992626,16.37534928698669,421,-1599.94
0.0015,0.0015,,1.0,-2.8922196799999402,-14.120192529311469,3.2556495591081656,70,-289.21999999999997
0.0015,0.0015,,2.0,-5.871810003999859,-20.677580342284063,6.22408864324159,158,-587.1800000000001
0.0015,0.0015,,3.0,-9.580365050799774,-28.451584527311734,9.918764269588396,246,-958.04
0.0015,0.0015,,4.0,-12.196022868399691,-32.37782545098615,12.524632879760278,315,-1219.6
