ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,Total_Return_%,Sharpe_Ratio,Win_Rate_%,Max_Drawdown_%,Profit_Factor,Total_Trades,Total_Closed_Trades,Best_Trade_%,Worst_Trade_%,Long_WinRate_%,Short_WinRate_%,Long_Trades,Short_Trades,Total_PnL,Combination_ID
0.0015,,0.004,1.0,-13.269964646799659,-37.39709573041333,5.205479452054795,13.50879250047257,0.12565312452185567,365,365,3.639607686902295,-1.0790691174110734,7.28,2.52,206,159,-1327.0,271
0.0015,,0.004,2.0,-20.823666249999487,-49.45719428983257,4.838709677419355,20.996846230640507,0.10783748751028256,558,558,3.639607686902295,-1.0790691174110734,6.29,2.92,318,240,-2082.37,272
0.0015,,0.004,3.0,-31.96146081319911,-57.65361527800006,6.7928730512249444,31.983027623645654,0.12251344840228859,898,898,3.639607686902295,-1.0790691174110734,7.87,5.38,508,390,-3196.1400000000003,273
0.0015,,0.004,4.0,-38.06534861159894,-63.249598151741935,7.3012939001848425,38.06534861159918,0.12579267774147831,1082,1082,4.004605958730329,-1.5182366763926998,8.23,5.94,644,438,-3806.54,274
0.0015,0.0005,,,-37.724904851999,-60.15166520925494,8.936970837253057,37.78952370311872,0.1271782331814564,1063,1063,2.44979252788549,-1.0790691174110734,9.02,8.85,543,520,-3772.49,275
0.0015,0.0005,,1.0,-9.337248095599776,-30.663762808019506,4.938271604938271,9.631637174369475,0.10065727592559408,243,243,3.1896700683650554,-1.0790691174110734,6.62,2.8,136,107,-933.73,276
0.0015,0.0005,,2.0,-16.716727510399608,-41.27360788462723,6.6815144766147,16.899887484158345,0.1148516716534329,449,449,3.1896700683650554,-1.0790691174110734,7.08,6.22,240,209,-1671.67,277
0.0015,0.0005,,3.0,-24.269324038399382,-47.640628579140454,8.74074074074074,24.397937665957,0.1358597937504147,675,675,3.1896700683650554,-1.0790691174110734,9.69,7.72,351,324,-2426.9300000000003,278
0.0015,0.0005,,4.0,-29.557035073199206,-52.801912452461,9.112709832134293,29.578082762865666,0.1344644254661092,834,834,3.1896700683650554,-1.5182366763926998,10.09,8.09,426,408,-2955.71,279
0.0015,0.0005,0.001,,-37.724904851999,-60.15166520925494,8.936970837253057,37.78952370311872,0.1271782331814564,1063,1063,2.44979252788549,-1.0790691174110734,9.02,8.85,543,520,-3772.49,280
0.0015,0.0005,0.001,1.0,-9.337248095599776,-30.663762808019506,4.938271604938271,9.631637174369475,0.10065727592559408,243,243,3.1896700683650554,-1.0790691174110734,6.62,2.8,136,107,-933.73,281
0.0015,0.0005,0.001,2.0,-16.716727510399608,-41.27360788462723,6.6815144766147,16.899887484158345,0.1148516716534329,449,449,3.1896700683650554,-1.0790691174110734,7.08,6.22,240,209,-1671.67,282
0.0015,0.0005,0.001,3.0,-24.269324038399382,-47.640628579140454,8.74074074074074,24.397937665957,0.1358597937504147,675,675,3.1896700683650554,-1.0790691174110734,9.69,7.72,351,324,-2426.9300000000003,283
0.0015,0.0005,0.001,4.0,-29.557035073199206,-52.801912452461,9.112709832134293,29.578082762865666,0.1344644254661092,834,834,3.1896700683650554,-1.5182366763926998,10.09,8.09,426,408,-2955.71,284
0.0015,0.0005,0.002,,-37.724904851999,-60.15166520925494,8.936970837253057,37.78952370311872,0.1271782331814564,1063,1063,2.44979252788549,-1.0790691174110734,9.02,8.85,543,520,-3772.49,285
0.0015,0.0005,0.002,1.0,-9.337248095599776,-30.663762808019506,4.938271604938271,9.631637174369475,0.10065727592559408,243,243,3.1896700683650554,-1.0790691174110734,6.62,2.8,136,107,-933.73,286
0.0015,0.0005,0.002,2.0,-16.716727510399608,-41.27360788462723,6.6815144766147,16.899887484158345,0.1148516716534329,449,449,3.1896700683650554,-1.0790691174110734,7.08,6.22,240,209,-1671.67,287
0.0015,0.0005,0.002,3.0,-24.269324038399382,-47.640628579140454,8.74074074074074,24.397937665957,0.1358597937504147,675,675,3.1896700683650554,-1.0790691174110734,9.69,7.72,351,324,-2426.9300000000003,288
0.0015,0.0005,0.002,4.0,-29.557035073199206,-52.801912452461,9.112709832134293,29.578082762865666,0.1344644254661092,834,834,3.1896700683650554,-1.5182366763926998,10.09,8.09,426,408,-2955.71,289
0.0015,0.0005,0.003,,-37.472123198799004,-59.80324229876789,8.987701040681173,37.53700434514246,0.1279264081451297,1057,1057,2.44979252788549,-1.0790691174110734,9.11,8.86,538,519,-3747.2200000000003,290
0.0015,0.0005,0.003,1.0,-9.399124157599777,-30.895531160210485,4.526748971193416,9.693312319934593,0.0999067036730283,243,243,3.1896700683650554,-1.0790691174110734,6.57,1.89,137,106,-939.9200000000001,291
0.0015,0.0005,0.003,2.0,-16.65522751079962,-41.23003099130254,6.487695749440715,16.838522737868818,0.11514277476215408,447,447,3.1896700683650554,-1.0790691174110734,7.08,5.8,240,207,-1665.53,292
0.0015,0.0005,0.003,3.0,-24.18684081919938,-47.502330505122195,8.7667161961367,24.3155945282484,0.13625997842250717,673,673,3.1896700683650554,-1.0790691174110734,9.77,7.69,348,325,-2418.6800000000003,293
0.0015,0.0005,0.003,4.0,-29.439052649199198,-52.6219705167992,9.14560770156438,29.460135590894705,0.13493060352937752,831,831,3.1896700683650554,-1.5182366763926998,10.19,8.07,422,409,-2943.91,294
0.0015,0.0005,0.004,,-35.314858114799094,-58.270860938231856,8.877551020408163,35.41149139838661,0.11982644555041885,980,980,2.144169820172413,-1.5182366763926998,9.45,8.26,508,472,-3531.48,295
0.0015,0.0005,0.004,1.0,-8.996621117199789,-30.48803314250508,3.9647577092511015,9.292116238531197,0.08963858598957557,227,227,3.1896700683650554,-1.0790691174110734,6.11,1.04,131,96,-899.6700000000001,296
0.0015,0.0005,0.004,2.0,-16.06450156679965,-41.4425197565359,5.515587529976019,16.24909594248734,0.09631846977469866,417,417,3.1896700683650554,-1.0790691174110734,6.9,3.78,232,185,-1606.45,297
0.0015,0.0005,0.004,3.0,-23.232221208399405,-46.83327432796608,8.3596214511041,23.36259615071373,0.1268361156647808,634,634,3.1896700683650554,-1.0790691174110734,9.76,6.76,338,296,-2323.23,298
0.0015,0.0005,0.004,4.0,-28.376824437999243,-52.2865647998827,8.684546615581098,28.39822476340745,0.1207797578742861,783,783,3.1896700683650554,-1.5182366763926998,10.4,6.86,404,379,-2837.6800000000003,299
0.0015,0.0007,,,-33.75369970279915,-57.7878955107572,9.411764705882353,33.88754578935317,0.1229116012019805,935,935,2.144169820172413,-1.0790691174110734,9.62,9.19,478,457,-3375.37,300
0.0015,0.0007,,1.0,-7.693045457599816,-26.599393039798155,5.41871921182266,7.9927733915194175,0.11941708015340893,203,203,3.1896700683650554,-1.0790691174110734,7.76,2.3,116,87,-769.3,301
0.0015,0.0007,,2.0,-14.482221607199666,-37.14480717797713,7.37913486005089,14.670295797587388,0.13035426192984254,393,393,3.1896700683650554,-1.0790691174110734,8.25,6.42,206,187,-1448.22,302
0.0015,0.0007,,3.0,-20.97880233119945,-44.156294241177534,9.262435677530018,21.152588975968847,0.1424753555189759,583,583,3.1896700683650554,-1.0790691174110734,10.74,7.72,298,285,-2097.88,303
0.0015,0.0007,,4.0,-26.26767858679933,-50.428902468009895,9.315068493150685,26.362280082513966,0.13031741492157087,730,730,3.1896700683650554,-1.5182366763926998,10.46,8.12,373,357,-2626.77,304
0.0015,0.0007,0.001,,-33.75369970279915,-57.7878955107572,9.411764705882353,33.88754578935317,0.1229116012019805,935,935,2.144169820172413,-1.0790691174110734,9.62,9.19,478,457,-3375.37,305
0.0015,0.0007,0.001,1.0,-7.693045457599816,-26.599393039798155,5.41871921182266,7.9927733915194175,0.11941708015340893,203,203,3.1896700683650554,-1.0790691174110734,7.76,2.3,116,87,-769.3,306
0.0015,0.0007,0.001,2.0,-14.482221607199666,-37.14480717797713,7.37913486005089,14.670295797587388,0.13035426192984254,393,393,3.1896700683650554,-1.0790691174110734,8.25,6.42,206,187,-1448.22,307
0.0015,0.0007,0.001,3.0,-20.97880233119945,-44.156294241177534,9.262435677530018,21.152588975968847,0.1424753555189759,583,583,3.1896700683650554,-1.0790691174110734,10.74,7.72,298,285,-2097.88,308
0.0015,0.0007,0.001,4.0,-26.26767858679933,-50.428902468009895,9.315068493150685,26.362280082513966,0.13031741492157087,730,730,3.1896700683650554,-1.5182366763926998,10.46,8.12,373,357,-2626.77,309
0.0015,0.0007,0.002,,-33.75369970279915,-57.7878955107572,9.411764705882353,33.88754578935317,0.1229116012019805,935,935,2.144169820172413,-1.0790691174110734,9.62,9.19,478,457,-3375.37,310
0.0015,0.0007,0.002,1.0,-7.693045457599816,-26.599393039798155,5.41871921182266,7.9927733915194175,0.11941708015340893,203,203,3.1896700683650554,-1.0790691174110734,7.76,2.3,116,87,-769.3,311
0.0015,0.0007,0.002,2.0,-14.482221607199666,-37.14480717797713,7.37913486005089,14.670295797587388,0.13035426192984254,393,393,3.1896700683650554,-1.0790691174110734,8.25,6.42,206,187,-1448.22,312
0.0015,0.0007,0.002,3.0,-20.97880233119945,-44.156294241177534,9.262435677530018,21.152588975968847,0.1424753555189759,583,583,3.1896700683650554,-1.0790691174110734,10.74,7.72,298,285,-2097.88,313
0.0015,0.0007,0.002,4.0,-26.26767858679933,-50.428902468009895,9.315068493150685,26.362280082513966,0.13031741492157087,730,730,3.1896700683650554,-1.5182366763926998,10.46,8.12,373,357,-2626.77,314
0.0015,0.0007,0.003,,-33.54599406039914,-57.482987495109164,9.46236559139785,33.6802598018964,0.12357858224000298,930,930,2.144169820172413,-1.0790691174110734,9.68,9.23,475,455,-3354.6,315
0.0015,0.0007,0.003,1.0,-7.693045457599816,-26.599393039798155,5.41871921182266,7.9927733915194175,0.11941708015340893,203,203,3.1896700683650554,-1.0790691174110734,7.76,2.3,116,87,-769.3,316
0.0015,0.0007,0.003,2.0,-14.482221607199666,-37.14480717797713,7.37913486005089,14.670295797587388,0.13035426192984254,393,393,3.1896700683650554,-1.0790691174110734,8.25,6.42,206,187,-1448.22,317
0.0015,0.0007,0.003,3.0,-20.900327115999453,-44.01430049279519,9.294320137693632,21.074286346666696,0.1429338493793453,581,581,3.1896700683650554,-1.0790691174110734,10.81,7.72,296,285,-2090.0299999999997,318
0.0015,0.0007,0.003,4.0,-26.15370416679933,-50.24388263140455,9.353507565337003,26.24845189621986,0.13081103275934552,727,727,3.1896700683650554,-1.5182366763926998,10.54,8.12,370,357,-2615.37,319
0.0015,0.0007,0.004,,-31.435658261199222,-55.332230250126585,9.385863267670915,31.605409912856313,0.12213312927548921,863,863,2.144169820172413,-1.5182366763926998,10.2,8.5,451,412,-3143.5699999999997,320
0.0015,0.0007,0.004,1.0,-7.37731202839983,-26.291538939151394,4.761904761904762,7.678065173570997,0.10720481091407816,189,189,3.1896700683650554,-1.0790691174110734,7.21,1.28,111,78,-737.73,321
0.0015,0.0007,0.004,2.0,-13.9838732759997,-37.41365442885829,6.301369863013699,14.173043454387562,0.10928568329260444,365,365,3.1896700683650554,-1.0790691174110734,8.12,4.17,197,168,-1398.38,322
0.0015,0.0007,0.004,3.0,-20.203855523199483,-43.69426939456525,8.925318761384334,20.37934646263428,0.13115138918641037,549,549,3.1896700683650554,-1.0790691174110734,10.8,6.87,287,262,-2020.38,323
0.0015,0.0007,0.004,4.0,-25.122827775599333,-49.602620108976964,8.905109489051096,25.218898160357995,0.12004548855166962,685,685,3.1896700683650554,-1.5182366763926998,10.76,6.93,353,332,-2512.2799999999997,324
0.0015,0.001,,,-25.583188922799366,-47.54029845481848,10.674157303370785,25.80634871504423,0.13394743418907232,712,712,3.047128400851435,-1.5182366763926998,10.63,10.72,367,345,-2558.32,325
0.0015,0.001,,1.0,-5.256090146399896,-20.806259611833205,4.37956204379562,5.610673142642334,0.12662953031950336,137,137,3.1896700683650554,-1.0790691174110734,5.75,2.0,87,50,-525.61,326
0.0015,0.001,,2.0,-10.471537445199761,-30.04171500069768,8.450704225352112,10.755990975526917,0.14201376009019412,284,284,3.1896700683650554,-1.0790691174110734,8.28,8.66,157,127,-1047.16,327
0.0015,0.001,,3.0,-15.563078094799627,-36.123291995368824,10.091743119266056,15.831354571804921,0.15369078562304214,436,436,3.1896700683650554,-1.0790691174110734,11.59,8.37,233,203,-1556.31,328
0.0015,0.001,,4.0,-19.705109359999522,-41.02956322459502,10.649819494584838,19.886803542606316,0.14372274564865076,554,554,3.1896700683650554,-1.5182366763926998,11.72,9.47,290,264,-1970.51,329
0.0015,0.001,0.001,,-25.583188922799366,-47.54029845481848,10.674157303370785,25.80634871504423,0.13394743418907232,712,712,3.047128400851435,-1.5182366763926998,10.63,10.72,367,345,-2558.32,330
0.0015,0.001,0.001,1.0,-5.256090146399896,-20.806259611833205,4.37956204379562,5.610673142642334,0.12662953031950336,137,137,3.1896700683650554,-1.0790691174110734,5.75,2.0,87,50,-525.61,331
0.0015,0.001,0.001,2.0,-10.471537445199761,-30.04171500069768,8.450704225352112,10.755990975526917,0.14201376009019412,284,284,3.1896700683650554,-1.0790691174110734,8.28,8.66,157,127,-1047.16,332
0.0015,0.001,0.001,3.0,-15.563078094799627,-36.123291995368824,10.091743119266056,15.831354571804921,0.15369078562304214,436,436,3.1896700683650554,-1.0790691174110734,11.59,8.37,233,203,-1556.31,333
0.0015,0.001,0.001,4.0,-19.705109359999522,-41.02956322459502,10.649819494584838,19.886803542606316,0.14372274564865076,554,554,3.1896700683650554,-1.5182366763926998,11.72,9.47,290,264,-1970.51,334
0.0015,0.001,0.002,,-25.583188922799366,-47.54029845481848,10.674157303370785,25.80634871504423,0.13394743418907232,712,712,3.047128400851435,-1.5182366763926998,10.63,10.72,367,345,-2558.32,335
0.0015,0.001,0.002,1.0,-5.256090146399896,-20.806259611833205,4.37956204379562,5.610673142642334,0.12662953031950336,137,137,3.1896700683650554,-1.0790691174110734,5.75,2.0,87,50,-525.61,336
0.0015,0.001,0.002,2.0,-10.471537445199761,-30.04171500069768,8.450704225352112,10.755990975526917,0.14201376009019412,284,284,3.1896700683650554,-1.0790691174110734,8.28,8.66,157,127,-1047.16,337
0.0015,0.001,0.002,3.0,-15.563078094799627,-36.123291995368824,10.091743119266056,15.831354571804921,0.15369078562304214,436,436,3.1896700683650554,-1.0790691174110734,11.59,8.37,233,203,-1556.31,338
0.0015,0.001,0.002,4.0,-19.705109359999522,-41.02956322459502,10.649819494584838,19.886803542606316,0.14372274564865076,554,554,3.1896700683650554,-1.5182366763926998,11.72,9.47,290,264,-1970.51,339
0.0015,0.001,0.003,,-25.498701701599362,-47.38650593766089,10.704225352112676,25.722114852600942,0.13433163555415698,710,710,3.047128400851435,-1.5182366763926998,10.66,10.76,366,344,-2549.87,340
0.0015,0.001,0.003,1.0,-5.256090146399896,-20.806259611833205,4.37956204379562,5.610673142642334,0.12662953031950336,137,137,3.1896700683650554,-1.0790691174110734,5.75,2.0,87,50,-525.61,341
0.0015,0.001,0.003,2.0,-10.471537445199761,-30.04171500069768,8.450704225352112,10.755990975526917,0.14201376009019412,284,284,3.1896700683650554,-1.0790691174110734,8.28,8.66,157,127,-1047.16,342
0.0015,0.001,0.003,3.0,-15.478590873599618,-35.93901291322275,10.138248847926267,15.747135786894924,0.15440015482711367,434,434,3.1896700683650554,-1.0790691174110734,11.64,8.42,232,202,-1547.8600000000001,343
0.0015,0.001,0.003,4.0,-19.62062213879952,-40.861596091367,10.68840579710145,19.802507502146145,0.14425234747487817,552,552,3.1896700683650554,-1.5182366763926998,11.76,9.51,289,263,-1962.06,344
0.0015,0.001,0.004,,-23.789214202799403,-44.96239364857761,11.061285500747383,24.052389820737137,0.14030846386643914,669,669,3.047128400851435,-1.5182366763926998,11.65,10.41,352,317,-2378.92,345
0.0015,0.001,0.004,1.0,-5.0808813459999,-20.35247796,4.545454545454546,5.436120068415273,0.1304266830349626,132,132,3.1896700683650554,-1.0790691174110734,6.02,2.04,83,49,-508.08,346
0.0015,0.001,0.004,2.0,-10.12849838319977,-29.764527889926665,8.148148148148149,10.414041831408252,0.12894812694872823,270,270,3.1896700683650554,-1.0790691174110734,8.72,7.44,149,121,-1012.85,347
0.0015,0.001,0.004,3.0,-15.004947011599606,-35.398973873376164,10.096153846153847,15.27499680574311,0.14731871060430388,416,416,3.1896700683650554,-1.0790691174110734,11.95,7.89,226,190,-1500.5,348
0.0015,0.001,0.004,4.0,-18.66813256999954,-39.60069221540404,10.707456978967496,18.852173261191428,0.1411221843609844,523,523,3.1896700683650554,-1.5182366763926998,12.36,8.87,275,248,-1866.8200000000002,349
0.0015,0.0015,,,-15.999336559599605,-36.75652003992626,10.21377672209026,16.37534928698669,0.12820939618885854,421,421,3.3373124282455855,-1.0790691174110734,9.01,11.56,222,199,-1599.94,350
0.0015,0.0015,,1.0,-2.8922196799999402,-14.120192529311469,4.285714285714286,3.2556495591081656,0.13625363345673022,70,70,3.1896700683650554,-1.0790691174110734,4.55,3.85,44,26,-289.21999999999997,351
0.0015,0.0015,,2.0,-5.871810003999859,-20.677580342284063,10.759493670886076,6.22408864324159,0.15277399753866439,158,158,3.1896700683650554,-1.0790691174110734,9.2,12.68,87,71,-587.1800000000001,352
0.0015,0.0015,,3.0,-9.580365050799774,-28.451584527311734,9.75609756097561,9.918764269588396,0.13148710667551186,246,246,3.1896700683650554,-1.0790691174110734,9.77,9.73,133,113,-958.04,353
0.0015,0.0015,,4.0,-12.196022868399691,-32.37782545098615,9.206349206349207,12.524632879760278,0.12642707933786212,315,315,3.1896700683650554,-1.0790691174110734,8.82,9.66,170,145,-1219.6,354
0.0015,0.0015,0.001,,-15.999336559599605,-36.75652003992626,10.21377672209026,16.37534928698669,0.12820939618885854,421,421,3.3373124282455855,-1.0790691174110734,9.01,11.56,222,199,-1599.94,355
0.0015,0.0015,0.001,1.0,-2.8922196799999402,-14.120192529311469,4.285714285714286,3.2556495591081656,0.13625363345673022,70,70,3.1896700683650554,-1.0790691174110734,4.55,3.85,44,26,-289.21999999999997,356
0.0015,0.0015,0.001,2.0,-5.871810003999859,-20.677580342284063,10.759493670886076,6.22408864324159,0.15277399753866439,158,158,3.1896700683650554,-1.0790691174110734,9.2,12.68,87,71,-587.1800000000001,357
0.0015,0.0015,0.001,3.0,-9.580365050799774,-28.451584527311734,9.75609756097561,9.918764269588396,0.13148710667551186,246,246,3.1896700683650554,-1.0790691174110734,9.77,9.73,133,113,-958.04,358
0.0015,0.0015,0.001,4.0,-12.196022868399691,-32.37782545098615,9.206349206349207,12.524632879760278,0.12642707933786212,315,315,3.1896700683650554,-1.0790691174110734,8.82,9.66,170,145,-1219.6,359
0.0015,0.0015,0.002,,-15.999336559599605,-36.75652003992626,10.21377672209026,16.37534928698669,0.12820939618885854,421,421,3.3373124282455855,-1.0790691174110734,9.01,11.56,222,199,-1599.94,360
0.0015,0.0015,0.002,1.0,-2.8922196799999402,-14.120192529311469,4.285714285714286,3.2556495591081656,0.13625363345673022,70,70,3.1896700683650554,-1.0790691174110734,4.55,3.85,44,26,-289.21999999999997,361
0.0015,0.0015,0.002,2.0,-5.871810003999859,-20.677580342284063,10.759493670886076,6.22408864324159,0.15277399753866439,158,158,3.1896700683650554,-1.0790691174110734,9.2,12.68,87,71,-587.1800000000001,362
0.0015,0.0015,0.002,3.0,-9.580365050799774,-28.451584527311734,9.75609756097561,9.918764269588396,0.13148710667551186,246,246,3.1896700683650554,-1.0790691174110734,9.77,9.73,133,113,-958.04,363
0.0015,0.0015,0.002,4.0,-12.196022868399691,-32.37782545098615,9.206349206349207,12.524632879760278,0.12642707933786212,315,315,3.1896700683650554,-1.0790691174110734,8.82,9.66,170,145,-1219.6,364
0.0015,0.0015,0.003,,-15.999336559599605,-36.75652003992626,10.21377672209026,16.37534928698669,0.12820939618885854,421,421,3.3373124282455855,-1.0790691174110734,9.01,11.56,222,199,-1599.94,365
0.0015,0.0015,0.003,1.0,-2.8922196799999402,-14.120192529311469,4.285714285714286,3.2556495591081656,0.13625363345673022,70,70,3.1896700683650554,-1.0790691174110734,4.55,3.85,44,26,-289.21999999999997,366
0.0015,0.0015,0.003,2.0,-5.871810003999859,-20.677580342284063,10.759493670886076,6.22408864324159,0.15277399753866439,158,158,3.1896700683650554,-1.0790691174110734,9.2,12.68,87,71,-587.1800000000001,367
0.0015,0.0015,0.003,3.0,-9.580365050799774,-28.451584527311734,9.75609756097561,9.918764269588396,0.13148710667551186,246,246,3.1896700683650554,-1.0790691174110734,9.77,9.73,133,113,-958.04,368
0.0015,0.0015,0.003,4.0,-12.196022868399691,-32.37782545098615,9.206349206349207,12.524632879760278,0.12642707933786212,315,315,3.1896700683650554,-1.0790691174110734,8.82,9.66,170,145,-1219.6,369
0.0015,0.0015,0.004,,-15.17446830079961,-35.24812510503951,10.617283950617285,15.592610533173076,0.1346580532085245,405,405,3.3373124282455855,-1.0790691174110734,9.72,11.64,216,189,-1517.45,370
0.0015,0.0015,0.004,1.0,-2.8922196799999402,-14.120192529311469,4.285714285714286,3.2556495591081656,0.13625363345673022,70,70,3.1896700683650554,-1.0790691174110734,4.55,3.85,44,26,-289.21999999999997,371
0.0015,0.0015,0.004,2.0,-5.762153299599864,-20.71673750853707,10.526315789473683,6.114842333587462,0.13575168992468384,152,152,3.1896700683650554,-1.0790691174110734,9.41,11.94,85,67,-576.22,372
0.0015,0.0015,0.004,3.0,-9.52095232839977,-28.608063529554546,9.50413223140496,9.859573901756146,0.11986672027886028,242,242,3.1896700683650554,-1.0790691174110734,9.85,9.09,132,110,-952.09,373
0.0015,0.0015,0.004,4.0,-11.952100503999691,-32.13535381486463,9.120521172638437,12.281623404884796,0.11879947366943173,307,307,3.1896700683650554,-1.0790691174110734,9.09,9.15,165,142,-1195.21,374
0.002,,,,-26.118868618399276,-49.98481448755689,7.6923076923076925,26.118868618399365,0.13029865878915312,715,715,3.639607686902295,-1.5182366763926998,7.85,7.45,433,282,-2611.89,375
0.002,,,1.0,-7.665215473999785,-26.482202037722928,6.074766355140187,7.718545082198968,0.17919781933126927,214,214,3.639607686902295,-1.0790691174110734,8.73,2.27,126,88,-766.52,376
0.002,,,2.0,-11.055605512799744,-33.08321526774826,5.351170568561873,11.070340521706287,0.1536732621229976,299,299,3.639607686902295,-1.0790691174110734,8.05,1.6,174,125,-1105.56,377
0.002,,,3.0,-17.01337641999952,-38.73692286775933,7.916666666666666,17.013376419999602,0.15614276387671236,480,480,3.639607686902295,-1.0790691174110734,8.93,6.5,280,200,-1701.33,378
0.002,,,4.0,-21.243419508399406,-44.96761730342306,7.705479452054795,21.243419508399413,0.13720782221900377,584,584,3.639607686902295,-1.5182366763926998,8.81,6.27,329,255,-2124.34,379
0.002,,0.001,,-26.118868618399276,-49.98481448755689,7.6923076923076925,26.118868618399365,0.13029865878915312,715,715,3.639607686902295,-1.5182366763926998,7.85,7.45,433,282,-2611.89,380
0.002,,0.001,1.0,-7.665215473999785,-26.482202037722928,6.074766355140187,7.718545082198968,0.17919781933126927,214,214,3.639607686902295,-1.0790691174110734,8.73,2.27,126,88,-766.52,381
0.002,,0.001,2.0,-11.055605512799744,-33.08321526774826,5.351170568561873,11.070340521706287,0.1536732621229976,299,299,3.639607686902295,-1.0790691174110734,8.05,1.6,174,125,-1105.56,382
0.002,,0.001,3.0,-17.01337641999952,-38.73692286775933,7.916666666666666,17.013376419999602,0.15614276387671236,480,480,3.639607686902295,-1.0790691174110734,8.93,6.5,280,200,-1701.33,383
0.002,,0.001,4.0,-21.243419508399406,-44.96761730342306,7.705479452054795,21.243419508399413,0.13720782221900377,584,584,3.639607686902295,-1.5182366763926998,8.81,6.27,329,255,-2124.34,384
0.002,,0.002,,-26.118868618399276,-49.98481448755689,7.6923076923076925,26.118868618399365,0.13029865878915312,715,715,3.639607686902295,-1.5182366763926998,7.85,7.45,433,282,-2611.89,385
0.002,,0.002,1.0,-7.665215473999785,-26.482202037722928,6.074766355140187,7.718545082198968,0.17919781933126927,214,214,3.639607686902295,-1.0790691174110734,8.73,2.27,126,88,-766.52,386
0.002,,0.002,2.0,-11.055605512799744,-33.08321526774826,5.351170568561873,11.070340521706287,0.1536732621229976,299,299,3.639607686902295,-1.0790691174110734,8.05,1.6,174,125,-1105.56,387
0.002,,0.002,3.0,-17.01337641999952,-38.73692286775933,7.916666666666666,17.013376419999602,0.15614276387671236,480,480,3.639607686902295,-1.0790691174110734,8.93,6.5,280,200,-1701.33,388
0.002,,0.002,4.0,-21.243419508399406,-44.96761730342306,7.705479452054795,21.243419508399413,0.13720782221900377,584,584,3.639607686902295,-1.5182366763926998,8.81,6.27,329,255,-2124.34,389
0.002,,0.003,,-26.118868618399276,-49.98481448755689,7.6923076923076925,26.118868618399365,0.13029865878915312,715,715,3.639607686902295,-1.5182366763926998,7.85,7.45,433,282,-2611.89,390
0.002,,0.003,1.0,-7.665215473999785,-26.482202037722928,6.074766355140187,7.718545082198968,0.17919781933126927,214,214,3.639607686902295,-1.0790691174110734,8.73,2.27,126,88,-766.52,391
0.002,,0.003,2.0,-11.055605512799744,-33.08321526774826,5.351170568561873,11.070340521706287,0.1536732621229976,299,299,3.639607686902295,-1.0790691174110734,8.05,1.6,174,125,-1105.56,392
0.002,,0.003,3.0,-17.01337641999952,-38.73692286775933,7.916666666666666,17.013376419999602,0.15614276387671236,480,480,3.639607686902295,-1.0790691174110734,8.93,6.5,280,200,-1701.33,393
0.002,,0.003,4.0,-21.20792030359942,-44.90989412788734,7.718696397941681,21.207920303599412,0.1374059319829319,583,583,3.639607686902295,-1.5182366763926998,8.84,6.27,328,255,-2120.79,394
0.002,,0.004,,-26.191268030799286,-50.29712627838628,7.313642756680731,26.191268030799375,0.12696373969245942,711,711,3.639607686902295,-1.5182366763926998,7.59,6.88,435,276,-2619.13,395
0.002,,0.004,1.0,-7.665215473999785,-26.482202037722928,6.074766355140187,7.718545082198968,0.17919781933126927,214,214,3.639607686902295,-1.0790691174110734,8.73,2.27,126,88,-766.52,396
0.002,,0.004,2.0,-11.055605512799744,-33.08321526774826,5.351170568561873,11.070340521706287,0.1536732621229976,299,299,3.639607686902295,-1.0790691174110734,8.05,1.6,174,125,-1105.56,397
0.002,,0.004,3.0,-17.01337641999952,-38.73692286775933,7.916666666666666,17.013376419999602,0.15614276387671236,480,480,3.639607686902295,-1.0790691174110734,8.93,6.5,280,200,-1701.33,398
0.002,,0.004,4.0,-21.283042816799412,-45.194453623679514,7.560137457044673,21.283042816799416,0.13464625212391168,582,582,3.639607686902295,-1.5182366763926998,8.76,5.98,331,251,-2128.31,399
0.002,0.0005,,,-20.8305503175995,-42.252018335813474,9.30232558139535,20.861687941744183,0.13025298353552323,559,559,2.144169820172413,-1.5182366763926998,9.28,9.33,291,268,-2083.06,400
0.002,0.0005,,1.0,-5.603072870399864,-23.93259871905051,4.37956204379562,5.693860491601283,0.11055900061779864,137,137,3.1896700683650554,-1.0790691174110734,7.14,0.0,84,53,-560.31,401
0.002,0.0005,,2.0,-9.4324260291998,-30.680703139402276,5.485232067510549,9.46804657587924,0.10891708129377832,237,237,3.1896700683650554,-1.0790691174110734,7.46,2.91,134,103,-943.24,402
0.002,0.0005,,3.0,-13.437460334399665,-33.908434758016625,8.707865168539326,13.47150568694323,0.13600512142353968,356,356,3.1896700683650554,-1.0790691174110734,10.45,6.45,201,155,-1343.74,403
0.002,0.0005,,4.0,-16.437910705199574,-37.45709735192979,8.98876404494382,16.470775970016206,0.13541391223215785,445,445,3.1896700683650554,-1.5182366763926998,10.3,7.55,233,212,-1643.79,404
0.002,0.0005,0.001,,-20.8305503175995,-42.252018335813474,9.30232558139535,20.861687941744183,0.13025298353552323,559,559,2.144169820172413,-1.5182366763926998,9.28,9.33,291,268,-2083.06,405
0.002,0.0005,0.001,1.0,-5.603072870399864,-23.93259871905051,4.37956204379562,5.693860491601283,0.11055900061779864,137,137,3.1896700683650554,-1.0790691174110734,7.14,0.0,84,53,-560.31,406
