Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,rsi_window,entry_long,exit_long,entry_short,exit_short
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-157.07511536208213,-414.15023072416426,48.684645106865275,100.0,527.9197910703637,384.7180933858908,322 days 14:00:00,6,5,1,-51.14894092540094,20.0,3.424045756106231,-3.380738401624559,3.424045756106231,-1.048661867879274,0 days 03:00:00,0 days 07:45:00,0.9505156100410374,-31.1852348873324,-0.985278206707102,,0.15975099039781332,-0.9867920644293453,9,30,50,65,40
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-266.25849359588904,-632.5169871917781,48.684645106865275,100.0,527.9197910703637,384.7180933858908,322 days 14:00:00,6,5,1,-86.70272135996125,20.0,3.424045756106231,-3.380738401624559,3.424045756106231,-1.0696174567445793,0 days 03:00:00,0 days 05:15:00,0.9288121237887533,-45.91115444718264,0.07734548425374706,,1.0386255074754631,0.10232770511221426,9,30,50,65,50
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-3888.9294156380956,-7877.858831276191,48.684645106865275,100.0,345.98604293304766,1698.6438734989938,322 days 14:00:00,5,4,1,-1353.2555947475864,25.0,0.24549358829153295,-3.380738401624549,0.24549358829153295,-1.2998405311261294,0 days 02:00:00,0 days 04:00:00,0.07668114953918462,-646.4184552226221,-1.3285569079119166,,0.6050493045503478,-1.3725953890042788,9,30,50,65,60
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-3209.1658214480476,-6518.331642896095,48.684645106865275,100.0,172.72049064101785,7105.038575297726,322 days 14:00:00,4,3,1,-1092.9962510186765,0.0,-0.16461629279809709,-2.572228913307791,,-1.030337368353879,,0 days 04:00:00,0.0,-722.0565234764548,-1.355479264505196,3.702807929939686,0.5196323387734126,-1.3562587771785715,9,30,50,70,40
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-3209.1658214480476,-6518.331642896095,48.684645106865275,100.0,172.72049064101785,7105.038575297726,322 days 14:00:00,4,3,1,-1092.9962510186765,0.0,-0.16461629279809709,-2.572228913307791,,-1.030337368353879,,0 days 04:00:00,0.0,-722.0565234764548,-1.355479264505196,3.702807929939686,0.5196323387734126,-1.3562587771785715,9,30,50,70,50
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-3209.1658214480476,-6518.331642896095,48.684645106865275,100.0,172.72049064101785,7105.038575297726,322 days 14:00:00,4,3,1,-1092.9962510186765,0.0,-0.16461629279809709,-2.572228913307791,,-1.030337368353879,,0 days 04:00:00,0.0,-722.0565234764548,-1.355479264505196,3.702807929939686,0.5196323387734126,-1.3562587771785715,9,30,50,70,60
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-755.8004886607065,-1611.6009773214132,48.684645106865275,100.0,176.03046406758904,952.8000904800452,322 days 06:00:00,4,3,1,-247.8501672233866,0.0,-0.16461629279809709,-0.6375793822667399,,-0.3854541913401953,,0 days 10:00:00,0.0,-185.9834404791046,-1.434104116418459,,0.5086719951150189,-1.45454493518469,9,30,50,75,40
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-864.4833972351438,-1828.9667944702878,48.684645106865275,100.0,176.03046406758904,952.8000904800452,322 days 06:00:00,4,3,1,-283.4906271974617,0.0,-0.16461629279809709,-0.7216882312983672,,-0.4134904743507377,,0 days 06:40:00,0.0,-210.33092334588855,-1.2987970068506103,,0.5209807331513414,-1.3162715185477476,9,30,50,75,50
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-844.4087772185525,-1788.8175544371047,48.684645106865275,100.0,176.03046406758904,952.8000904800452,322 days 06:00:00,4,3,1,-276.9075434303756,0.0,-0.16461629279809709,-0.7061420459323459,,-0.40830841256206396,,0 days 06:20:00,0.0,-205.83374459605625,-1.299302394959969,,0.5208417868827214,-1.3167776089250036,9,30,50,75,60
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-1502.639274769683,-3105.278549539366,48.684645106865275,100.0,170.8891650285159,3379.994450323991,322 days 14:00:00,7,6,1,-523.9465635901969,16.666666666666664,0.5708110363840463,-2.556853097975294,0.5708110363840463,-1.3264339918817583,0 days 09:00:00,0 days 07:48:00,0.00026234303302904115,-171.44878519658087,-1.854865489922775,-0.2772026283852731,0.6507904389330359,-1.8801358855860157,9,30,50,80,40
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-1312.5273720431185,-2725.054744086237,48.684645106865275,100.0,170.8891650285159,3043.8604055423743,322 days 14:00:00,7,6,1,-457.65754812010357,16.666666666666664,0.5708110363840463,-2.556853097975294,0.5708110363840463,-1.296736560648049,0 days 09:00:00,0 days 07:36:00,0.0002982314925284103,-150.81163732050044,-1.8336108456082016,-0.2769173817931017,0.6532072339116727,-1.858555281197686,9,30,50,80,50
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-1099.1064314108207,-2298.2128628216415,48.684645106865275,100.0,170.8891650285159,3043.8604055423743,322 days 14:00:00,7,6,1,-383.24103956742584,16.666666666666664,0.5708110363840463,-2.556853097975294,0.5708110363840463,-1.2635017622590783,0 days 09:00:00,0 days 07:24:00,0.00035234138337942217,-127.64423197389844,-1.7785310573493878,-0.26180006257683985,0.659399666558922,-1.800239946037155,9,30,50,80,60
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-156.45614140400363,-412.91228280800726,48.684645106865275,100.0,527.9214670446606,382.80176534852046,322 days 14:00:00,6,5,1,-50.94738218490193,40.0,3.424045756106231,-3.380738401624559,1.9546967265661968,-1.2801601908537819,0 days 07:00:00,0 days 08:00:00,0.9506453392357284,-31.101751843818647,-0.9935465518508974,,0.14278755032469537,-0.9947579247184436,9,30,60,65,40
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-265.6400370330726,-631.2800740661452,48.684645106865275,100.0,527.9214670446606,382.80176534852046,322 days 14:00:00,6,5,1,-86.50133110076261,40.0,3.424045756106231,-3.380738401624559,1.9546967265661968,-1.3081009760075155,0 days 07:00:00,0 days 04:40:00,0.9289376123554833,-45.827741186461026,0.12275725785393043,,1.0613469445683954,0.1661834081983605,9,30,60,65,50
2024-09-01 01:00:00+02:00,2025-07-21 21:00:00+02:00,323 days 21:00:00,50.0,-3888.3083575630994,-7876.616715126198,48.684645106865275,100.0,345.98771890734486,1695.859091258475,322 days 14:00:00,5,4,1,-1353.0394812045447,50.0,0.4853476970261626,-3.380738401624546,0.36542064265884777,-1.7726773472113253,0 days 06:30:00,0 days 02:30:00,0.0767721746597752,-646.3172190896416,-1.3258763543564995,,0.6067326387450004,-1.3704792828180068,9,30,60,65,60
