short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
9,21,SMA,EMA,1.5,2.0,-99.98711469199628,-4.143066881727634,43.20180141539781,99.99264905717705,9326,4197,5129,42.39,43.87,-499.92999999999995,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,3.0,3.0,-99.98828076192247,-3.3559399355763078,32.864,99.99479194820721,9375,4234,5141,32.24,33.38,-499.93999999999994,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,3.0,2.0,-99.98859343219314,-3.451624586593906,32.42053264604811,99.99414103104287,9312,4184,5128,31.79,32.94,-499.95,SMA9/EMA21,SMA/EMA
9,50,EMA,EMA,1.5,3.0,-99.9887041613824,-4.3794838340541755,45.49426542872747,99.99218683374173,7324,3271,4053,44.51,46.29,-499.93999999999994,EMA9/EMA50,EMA/EMA
9,21,SMA,EMA,1.5,3.0,-99.9888837275388,-4.092085123971423,43.69873228933632,99.99388627715035,9387,4238,5149,42.92,44.34,-499.95,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.0,1.5,-99.98967986799346,-4.095837411618048,36.38603256212511,99.9940924259396,9336,4223,5113,35.95,36.75,-499.95,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.5,1.5,-99.99024725651525,-3.8371743556549402,33.23321175713366,99.99577978335734,9322,4214,5108,32.58,33.77,-499.95,SMA9/EMA21,SMA/EMA
9,50,EMA,EMA,1.5,2.5,-99.99039699969588,-4.534196566575261,45.20624303232999,99.99312154727552,7176,3188,3988,44.2,46.01,-499.95000000000005,EMA9/EMA50,EMA/EMA
9,21,SMA,EMA,1.5,1.5,-99.99208598788951,-4.554826531723547,41.48719597128469,99.99504297876854,9333,4224,5109,40.6,42.22,-499.96000000000004,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,3.0,1.5,-99.99239971111874,-3.74399084925638,31.085579297755828,99.99594387399986,9313,4212,5101,30.63,31.46,-499.96000000000004,SMA9/EMA21,SMA/EMA
9,20,SMA,EMA,2.0,2.0,-99.99245804668107,-4.082119872693811,37.455976797182515,99.99604624361821,9654,4366,5288,36.9,37.92,-499.96000000000004,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.0,2.5,-99.99306165571232,-4.0547016008784516,37.78653666632092,99.99675570473862,9641,4361,5280,37.42,38.09,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.5,2.0,-99.99309739885541,-3.8439118064015285,34.26290690441634,99.99685128055005,9646,4360,5286,33.44,34.94,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.5,2.5,-99.99333959192754,-3.80103965566733,34.63374144013281,99.99730924753713,9638,4360,5278,33.99,35.16,-499.96,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,1.5,2.0,-99.9935674260578,-4.487637699518948,42.74168479950264,99.9965749548501,9651,4365,5286,41.79,43.53,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,1.5,2.5,-99.99365769873138,-4.417370852206207,43.14173064951235,99.99698931744857,9638,4360,5278,42.34,43.8,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.0,3.0,-99.99368252047847,-4.057291494940021,37.90438903770863,99.99698071535683,9706,4391,5315,37.39,38.33,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,3.0,2.0,-99.99384182103526,-3.711755934762177,32.178423236514526,99.99649172532573,9640,4357,5283,31.42,32.8,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.5,3.0,-99.99397547580216,-3.8095290443348007,34.71807030203072,99.9975123381255,9701,4391,5310,33.96,35.35,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,3.0,2.5,-99.99401687847016,-3.667917711458269,32.52699335548173,99.99725311507041,9632,4357,5275,31.9,33.04,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,1.5,3.0,-99.99429516051111,-4.4212285468037,43.273889289763936,99.99723205652754,9701,4387,5314,42.42,43.98,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.0,1.5,-99.99438025368461,-4.363819128057684,36.124624780043476,99.99669993220091,9661,4386,5275,35.45,36.68,-499.97999999999996,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,3.0,3.0,-99.99451613315381,-3.6710563685893427,32.60802309992781,99.99747111765542,9697,4389,5308,31.9,33.2,-499.98,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,2.5,1.5,-99.99467349800815,-4.086412275173726,33.03284633716713,99.9972866337366,9651,4380,5271,32.24,33.69,-499.98,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,1.5,1.5,-99.99526994287221,-4.805919492798562,41.26359399274987,99.99728094420398,9655,4383,5272,40.25,42.11,-499.97,SMA9/EMA20,SMA/EMA
9,20,SMA,EMA,3.0,1.5,-99.9953223969336,-3.9441476064375895,31.038058695426734,99.99723597491507,9643,4377,5266,30.36,31.6,-499.97,SMA9/EMA20,SMA/EMA
9,21,SMA,SMA,2.0,1.5,-99.9969064389435,-4.408333058343824,36.32693254554407,99.99785511078144,10155,4669,5486,35.3,37.2,-499.98,SMA9/SMA21,SMA/SMA
9,20,EMA,EMA,2.0,1.5,-99.9969415796348,-4.670129453731204,34.82058297379775,99.99766079403551,9503,4352,5151,33.57,35.88,-499.99,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,2.0,1.5,-99.99701085195277,-4.7034629156638905,34.93407653553435,99.9974360060222,9329,4268,5061,33.79,35.9,-499.99,EMA9/EMA21,EMA/EMA
9,21,SMA,SMA,1.5,1.5,-99.99743096968113,-4.815670784548885,41.060188827694724,99.99837493869617,10168,4675,5493,40.32,41.69,-499.98,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,1.5,1.5,-99.99758447162395,-4.791286687635444,40.95913416682217,99.99832767122454,10718,4989,5729,39.83,41.94,-499.99,EMA9/SMA21,EMA/SMA
9,21,EMA,EMA,1.5,1.5,-99.99776907639269,-5.313392790331049,40.835464620630866,99.99790271566721,9384,4299,5085,39.82,41.69,-499.99,EMA9/EMA21,EMA/EMA
9,21,EMA,EMA,2.5,1.5,-99.99778992552095,-4.5707998146777795,30.77667814113597,99.99815557520336,9296,4254,5042,29.71,31.67,-499.99,EMA9/EMA21,EMA/EMA
9,20,EMA,EMA,1.5,1.5,-99.99794008450202,-5.323026113069861,40.63611634233103,99.99810550433776,9558,4384,5174,39.51,41.59,-499.99,EMA9/EMA20,EMA/EMA
9,20,EMA,EMA,3.0,1.5,-99.99804515711277,-4.377993001495398,28.122686409307246,99.9986396060154,9456,4334,5122,27.04,29.05,-499.99,EMA9/EMA20,EMA/EMA
9,21,SMA,SMA,2.5,1.5,-99.99806415044299,-4.287458017552037,33.00788954635108,99.9988992960002,10140,4661,5479,32.1,33.78,-499.99,SMA9/SMA21,SMA/SMA
9,20,EMA,EMA,2.5,1.5,-99.99810764776521,-4.617777110378433,30.59134107708553,99.99856273101143,9470,4337,5133,29.58,31.44,-499.99,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,3.0,1.5,-99.99812523716112,-4.413564158056086,28.240491326365692,99.99844261345855,9282,4247,5035,27.13,29.2,-499.99,EMA9/EMA21,EMA/EMA
9,21,SMA,SMA,3.0,1.5,-99.99815745989545,-4.107264730884154,31.069877615475722,99.99914711362656,10132,4656,5476,30.41,31.63,-499.99,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,2.0,1.5,-99.99835802161687,-4.6011785261551275,35.37899372247728,99.99890064289994,10673,4964,5709,34.57,36.08,-499.99,EMA9/SMA21,EMA/SMA
9,20,SMA,SMA,2.0,1.5,-99.99858159402612,-4.733050964402033,35.83672696278057,99.99897970202018,10559,4862,5697,35.11,36.46,-500.0,SMA9/SMA20,SMA/SMA
9,21,SMA,SMA,2.0,2.0,-99.998587617083,-4.607635645041783,37.222112925437735,99.998891945075,10166,4684,5482,36.19,38.11,-500.0,SMA9/SMA21,SMA/SMA
9,20,SMA,SMA,1.5,1.5,-99.9986157781268,-5.08899414392031,40.606690606690606,99.9991379999863,10582,4874,5708,40.19,40.96,-499.99,SMA9/SMA20,SMA/SMA
9,21,SMA,SMA,1.5,2.5,-99.99871015765706,-4.877368359865472,42.571931884908985,99.99907028236997,10218,4700,5518,41.72,43.29,-499.99,SMA9/SMA21,SMA/SMA
9,20,EMA,SMA,1.5,1.5,-99.99873675859206,-5.058120131990721,40.20424617038431,99.99918990978601,11163,5248,5915,39.16,41.13,-500.0,EMA9/SMA20,EMA/SMA
9,21,SMA,SMA,2.0,2.5,-99.99878804407422,-4.586187107945573,37.54042136207742,99.99903498338188,10205,4691,5514,36.45,38.47,-499.99,SMA9/SMA21,SMA/SMA
9,21,SMA,SMA,1.5,2.0,-99.99881724222548,-5.011059150284845,42.09647313095589,99.99914048820062,10179,4690,5489,41.28,42.79,-499.99,SMA9/SMA21,SMA/SMA
9,20,SMA,SMA,2.0,2.0,-99.99884379765167,-4.671692660396388,36.864486864486864,99.99917645460968,10582,4876,5706,36.28,37.36,-499.99,SMA9/SMA20,SMA/SMA
9,20,SMA,SMA,1.5,2.0,-99.9989024143352,-5.023598953692157,41.722479011414016,99.99930899152933,10601,4887,5714,41.44,41.97,-500.0,SMA9/SMA20,SMA/SMA
9,21,EMA,SMA,2.5,1.5,-99.99892256945051,-4.468654527755507,31.837425910245553,99.9992827775942,10630,4941,5689,31.15,32.45,-499.99,EMA9/SMA21,EMA/SMA
9,20,EMA,EMA,2.0,2.0,-99.99896944092563,-5.050644890052591,35.246406570841884,99.99925601649808,9740,4471,5269,34.0,36.31,-499.99,EMA9/EMA20,EMA/EMA
9,21,EMA,SMA,1.5,2.0,-99.99897172704368,-5.069711121058182,42.01369609476217,99.99930586308446,10806,5021,5785,40.71,43.15,-499.99,EMA9/SMA21,EMA/SMA
9,21,SMA,SMA,1.5,3.0,-99.99898986769041,-4.963622180704975,42.681977423121836,99.99921049224419,10276,4711,5565,41.75,43.47,-499.99,SMA9/SMA21,SMA/SMA
9,21,SMA,SMA,2.0,3.0,-99.99901433538462,-4.649880372847134,37.64614185502728,99.99915120627966,10264,4702,5562,36.47,38.64,-500.0,SMA9/SMA21,SMA/SMA
9,20,SMA,SMA,1.5,2.5,-99.99904517934269,-5.00597602668261,42.01522699501833,99.99940629647311,10639,4901,5738,41.77,42.23,-499.99,SMA9/SMA20,SMA/SMA
9,21,EMA,EMA,2.0,2.0,-99.99907551750059,-5.121049383290278,35.44846330754756,99.9992670577973,9566,4381,5185,34.31,36.41,-499.99,EMA9/EMA21,EMA/EMA
9,20,EMA,SMA,2.0,1.5,-99.99910224985398,-4.8250291406957855,34.91592482690405,99.99940300287763,11121,5228,5893,34.16,35.58,-500.0,EMA9/SMA20,EMA/SMA
9,20,SMA,SMA,2.0,2.5,-99.99916398074139,-4.732337366048985,37.0199548192771,99.99939135381835,10624,4889,5735,36.43,37.52,-499.99,SMA9/SMA20,SMA/SMA
9,21,SMA,SMA,2.5,2.0,-99.99922759118796,-4.53721884644022,33.786446020488576,99.99948957750519,10152,4680,5472,32.88,34.56,-499.99,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,2.0,2.0,-99.9992343630999,-4.810279237244395,36.16034146794099,99.99951822008177,10777,5004,5773,35.25,36.95,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,EMA,1.5,2.0,-99.99924449860052,-5.680522893411364,41.17647058823529,99.99934415892726,9775,4492,5283,39.98,42.19,-500.0,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,2.0,2.5,-99.99927192229289,-5.113339607556437,35.74674341108755,99.99943251840756,9903,4550,5353,34.73,36.61,-500.0,EMA9/EMA21,EMA/EMA
9,21,EMA,EMA,1.5,2.0,-99.99928177605508,-5.7376363949429265,41.41487809960409,99.99932914439236,9598,4400,5198,40.25,42.4,-499.99,EMA9/EMA21,EMA/EMA
9,20,SMA,SMA,2.5,1.5,-99.99928241335418,-4.668692464457591,32.5113808801214,99.99953681679048,10544,4855,5689,31.76,33.15,-500.0,SMA9/SMA20,SMA/SMA
9,21,SMA,SMA,2.5,2.5,-99.999286353867,-4.492815625214002,34.10875539850805,99.9995329765708,10188,4682,5506,33.17,34.91,-500.0,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,3.0,1.5,-99.99929243213812,-4.458231554568237,29.880403051134756,99.99954305872775,10620,4934,5686,29.08,30.58,-500.0,EMA9/SMA21,EMA/SMA
9,21,EMA,EMA,2.5,2.0,-99.99930060436766,-4.967321164213341,31.223142228277958,99.99945558818906,9541,4374,5167,30.04,32.22,-499.99,EMA9/EMA21,EMA/EMA
9,21,SMA,SMA,3.0,2.0,-99.99933711815436,-4.391924504409544,31.75322755494235,99.99961447134706,10147,4678,5469,31.1,32.31,-500.0,SMA9/SMA21,SMA/SMA
9,20,EMA,EMA,2.5,2.0,-99.9993421433519,-4.973494317022987,31.000411692054342,99.99952838623403,9716,4464,5252,29.84,31.99,-500.0,EMA9/EMA20,EMA/EMA
9,20,EMA,EMA,2.0,2.5,-99.9993438509715,-5.140506445281406,35.42947827811942,99.9995284442671,10082,4643,5439,34.33,36.37,-499.99,EMA9/EMA20,EMA/EMA
9,21,EMA,SMA,1.5,2.5,-99.99935051939563,-5.17784848192277,42.15482118605704,99.9995748688176,11045,5151,5894,40.98,43.18,-499.99,EMA9/SMA21,EMA/SMA
9,20,EMA,SMA,2.5,1.5,-99.99935332440441,-4.631717809443513,31.565178168696434,99.99953670466206,11086,5209,5877,30.98,32.09,-500.0,EMA9/SMA20,EMA/SMA
9,20,SMA,SMA,3.0,1.5,-99.99936656723608,-4.522727443141158,30.74513526340769,99.99963536192196,10535,4850,5685,30.19,31.22,-500.0,SMA9/SMA20,SMA/SMA
9,21,SMA,SMA,3.0,2.5,-99.99939814353698,-4.355245037508992,32.03730976926853,99.99969378597187,10185,4682,5503,31.38,32.6,-500.0,SMA9/SMA21,SMA/SMA
9,21,EMA,EMA,1.5,2.5,-99.99941224863923,-5.714018822281649,41.826244708728076,99.99945518851466,9922,4561,5361,40.85,42.66,-500.0,EMA9/EMA21,EMA/EMA
9,21,EMA,EMA,2.5,2.5,-99.99941680861116,-4.929307364699417,31.55020730104156,99.99956325320413,9889,4546,5343,30.51,32.43,-499.99,EMA9/EMA21,EMA/EMA
9,20,SMA,SMA,2.5,2.0,-99.9994280211337,-4.625620490056106,33.46583380654931,99.99963437401584,10566,4869,5697,32.82,34.02,-499.99,SMA9/SMA20,SMA/SMA
9,20,SMA,SMA,1.5,3.0,-99.99943043890013,-5.2015461422204465,41.980955937266614,99.99962935625352,10712,4912,5800,41.8,42.14,-499.99,SMA9/SMA20,SMA/SMA
9,20,EMA,EMA,3.0,2.0,-99.99944238344581,-4.7965721069880045,28.428645028335907,99.99963372470202,9706,4460,5246,27.22,29.47,-499.99,EMA9/EMA20,EMA/EMA
9,21,SMA,SMA,2.5,3.0,-99.99945706630884,-4.577924479399177,34.1917861672032,99.99961557535153,10251,4692,5559,33.23,35.01,-500.0,SMA9/SMA21,SMA/SMA
9,20,EMA,EMA,1.5,2.5,-99.99948354178387,-5.7479770223465945,41.46293180243492,99.99955442434644,10103,4657,5446,40.41,42.36,-500.0,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,3.0,2.0,-99.99949336173219,-4.856610089566152,28.623910989818413,99.99960823690334,9528,4366,5162,27.42,29.66,-500.0,EMA9/EMA21,EMA/EMA
9,20,SMA,SMA,2.0,3.0,-99.99949446075848,-4.908190448808439,36.99308540459727,99.99963177027591,10702,4904,5798,36.44,37.46,-500.0,SMA9/SMA20,SMA/SMA
9,20,EMA,SMA,1.5,2.0,-99.9995000300886,-5.3517595766696395,41.017910977123606,99.99967282250344,11278,5267,6011,39.81,42.07,-499.99,EMA9/SMA20,EMA/SMA
9,21,EMA,SMA,1.5,3.0,-99.9995015282942,-5.235395271091554,42.21767375634066,99.99967840919973,11237,5236,6001,41.14,43.16,-500.0,EMA9/SMA21,EMA/SMA
9,21,EMA,EMA,2.0,3.0,-99.9995091350444,-5.221686597529901,35.79831932773109,99.99960578751471,10115,4663,5452,34.78,36.67,-499.99,EMA9/EMA21,EMA/EMA
9,20,EMA,EMA,2.0,3.0,-99.99951366768526,-5.201634419382485,35.513293227246265,99.99963987110445,10306,4763,5543,34.39,36.48,-500.0,EMA9/EMA20,EMA/EMA
9,21,SMA,SMA,3.0,3.0,-99.99952692510014,-4.4249334728123095,32.13972094838521,99.99973688042968,10249,4692,5557,31.44,32.73,-500.0,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,2.5,2.0,-99.9995293343189,-4.6974213694816775,32.53606328524895,99.99970714012618,10746,4991,5755,31.72,33.26,-500.0,EMA9/SMA21,EMA/SMA
9,20,SMA,SMA,3.0,2.0,-99.99953208453023,-4.519682213100647,31.660195094232407,99.99972279180416,10559,4865,5694,31.2,32.05,-500.0,SMA9/SMA20,SMA/SMA
9,21,EMA,EMA,1.5,3.0,-99.99956063087248,-5.781668718266367,41.910312129593045,99.99958952606988,10124,4667,5457,41.01,42.68,-500.0,EMA9/EMA21,EMA/EMA
9,20,EMA,SMA,2.0,2.0,-99.99956411812182,-5.008418747655587,35.56760600942306,99.99971367175243,11249,5250,5999,34.69,36.34,-500.0,EMA9/SMA20,EMA/SMA
9,20,EMA,EMA,2.5,2.5,-99.9995648875171,-5.036743999140491,31.174893236666996,99.99968941184817,10069,4639,5430,30.09,32.1,-500.0,EMA9/EMA20,EMA/EMA
9,20,EMA,EMA,1.5,3.0,-99.99957461782985,-5.766356300894814,41.58588600232648,99.9996218537071,10316,4768,5548,40.58,42.45,-500.0,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,3.0,2.5,-99.99957575271438,-4.814425780958952,28.948699787513917,99.99968186828765,9884,4543,5341,27.98,29.79,-499.99,EMA9/EMA21,EMA/EMA
9,20,EMA,SMA,3.0,1.5,-99.99958255238334,-4.638020483805152,29.64869502393209,99.99968577359711,11074,5201,5873,28.9,30.33,-500.0,EMA9/SMA20,EMA/SMA
9,20,SMA,SMA,2.5,2.5,-99.99958828283336,-4.683542562081577,33.60972392349006,99.9997394070028,10613,4883,5730,32.97,34.15,-500.0,SMA9/SMA20,SMA/SMA
9,21,EMA,EMA,2.5,3.0,-99.9996101951316,-5.029827139749452,31.60498713635464,99.9996992122212,10106,4660,5446,30.56,32.5,-500.0,EMA9/EMA21,EMA/EMA
9,21,EMA,SMA,2.0,2.5,-99.99961456480644,-5.008107375324237,36.25068021041176,99.99976624842917,11026,5140,5886,35.33,37.05,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,EMA,3.0,2.5,-99.99961880331313,-4.843174214687473,28.646661367249603,99.99974851819667,10065,4638,5427,27.55,29.59,-499.99,EMA9/EMA20,EMA/EMA
9,20,EMA,SMA,1.5,2.5,-99.99965119080125,-5.431262707922754,41.290210699731205,99.99978140467549,11533,5414,6119,40.08,42.36,-499.99,EMA9/SMA20,EMA/SMA
9,20,SMA,SMA,3.0,2.5,-99.99965131417966,-4.561368480169611,31.762043933251626,99.99980263986895,10607,4879,5728,31.28,32.18,-500.0,SMA9/SMA20,SMA/SMA
9,20,EMA,EMA,2.5,3.0,-99.99967885216331,-5.090924222355302,31.268207418916294,99.9997637985029,10298,4760,5538,30.19,32.2,-500.0,EMA9/EMA20,EMA/EMA
9,21,EMA,SMA,3.0,2.0,-99.99969355754259,-4.680850770655692,30.541321159042205,99.99981304759757,10734,4982,5752,29.69,31.29,-500.0,EMA9/SMA21,EMA/SMA
9,21,EMA,SMA,2.0,3.0,-99.99970302869306,-5.056505780948288,36.33772711079445,99.9998199806371,11228,5231,5997,35.56,37.02,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,EMA,3.0,3.0,-99.99971680513092,-4.890549319486051,28.69354055366683,99.9998074971642,10296,4759,5537,27.57,29.67,-499.99,EMA9/EMA20,EMA/EMA
9,21,EMA,EMA,3.0,3.0,-99.99972188328074,-4.917681945344312,28.93069306930693,99.9997851134213,10101,4657,5444,27.91,29.81,-500.0,EMA9/EMA21,EMA/EMA
9,20,EMA,SMA,2.5,2.0,-99.99972487656072,-4.858711496627127,32.07379021477587,99.99980655657671,11222,5240,5982,31.32,32.75,-499.99,EMA9/SMA20,EMA/SMA
9,20,EMA,SMA,2.0,2.5,-99.99972814827852,-5.132262172322603,35.799253277763306,99.99983104387455,11517,5405,6112,34.76,36.71,-500.0,EMA9/SMA20,EMA/SMA
9,21,EMA,SMA,2.5,2.5,-99.99973541733637,-4.83287519937785,32.70348837209303,99.99984537504855,11009,5134,5875,31.89,33.43,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,SMA,1.5,3.0,-99.99974420453833,-5.499557587752016,41.34639965913933,99.99984200181318,11735,5508,6227,40.23,42.33,-500.0,EMA9/SMA20,EMA/SMA
9,20,SMA,SMA,2.5,3.0,-99.9997823356014,-4.900977458051843,33.52655198204936,99.99985581512576,10696,4898,5798,32.93,34.03,-499.99,SMA9/SMA20,SMA/SMA
9,21,EMA,SMA,2.5,3.0,-99.9997843064001,-4.851404092611258,32.76876448564806,99.99987400392686,11219,5228,5991,32.02,33.43,-500.0,EMA9/SMA21,EMA/SMA
9,20,SMA,SMA,3.0,3.0,-99.99980878078141,-4.757427573904124,31.70594837261504,99.99988672731065,10692,4895,5797,31.28,32.07,-500.0,SMA9/SMA20,SMA/SMA
9,20,EMA,SMA,2.5,2.5,-99.99981108215012,-4.928693014589935,32.324549960866165,99.9998775517745,11500,5400,6100,31.43,33.13,-500.0,EMA9/SMA20,EMA/SMA
9,20,EMA,SMA,2.0,3.0,-99.99981636769407,-5.228460396224257,35.84278284593742,99.99988592446861,11729,5506,6223,34.98,36.61,-500.0,EMA9/SMA20,EMA/SMA
9,21,EMA,SMA,3.0,2.5,-99.99982017810616,-4.7927619711766365,30.675515955996,99.99989732546248,11000,5128,5872,29.84,31.42,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,SMA,3.0,2.0,-99.99983168920356,-4.871518957662198,30.12402962434193,99.99987379820342,11208,5230,5978,29.25,30.9,-500.0,EMA9/SMA20,EMA/SMA
9,21,EMA,SMA,3.0,3.0,-99.9998543698282,-4.809692209412272,30.746588172330746,99.99991688620598,11212,5224,5988,29.94,31.46,-500.0,EMA9/SMA21,EMA/SMA
9,20,EMA,SMA,2.5,3.0,-99.99986771326687,-5.003128263228718,32.37453055650393,99.99991429673814,11717,5501,6216,31.61,33.06,-500.0,EMA9/SMA20,EMA/SMA
9,20,EMA,SMA,3.0,2.5,-99.99988189705158,-4.92741988387161,30.38294168842472,99.99991865429129,11491,5396,6095,29.39,31.27,-500.0,EMA9/SMA20,EMA/SMA
9,20,EMA,SMA,3.0,3.0,-99.99991543837267,-4.986298660985208,30.403962763686053,99.99994178313743,11710,5498,6212,29.5,31.21,-500.0,EMA9/SMA20,EMA/SMA
20,21,EMA,SMA,1.5,1.5,-99.99994948997252,-5.6258343542985285,40.49156101734464,99.99996539032435,12857,6138,6719,40.36,40.62,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.5,1.5,-99.99995659225263,-5.059088001895465,33.218696263873696,99.99996969689592,12794,6103,6691,33.39,33.06,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.0,1.5,-99.9999604692935,-5.3731759082376485,35.9266484588373,99.99997404354288,12815,6111,6704,35.97,35.89,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,1.5,2.0,-99.99996999140772,-5.631766986475878,41.784801301417616,99.99998008792726,12909,6172,6737,41.28,42.24,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,1.5,2.5,-99.9999731811195,-5.547883698019329,42.274546014158204,99.99998213017703,12996,6214,6782,41.95,42.57,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,3.0,1.5,-99.99997596805231,-5.072441660660271,31.754852849092046,99.99998343969934,12776,6092,6684,31.96,31.57,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.0,2.0,-99.99997966277839,-5.434400468547665,37.09426929647461,99.99998721136623,12878,6152,6726,36.75,37.41,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.0,2.5,-99.99997995002477,-5.312719626175083,37.4691548426897,99.99998739901712,12968,6193,6775,37.35,37.58,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.5,2.0,-99.99998212042252,-5.209073653953749,34.28438155951178,99.99998804639691,12863,6148,6715,34.12,34.43,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,2.5,2.5,-99.99998347771967,-5.116182717437199,34.63734567901234,99.99998889414454,12960,6192,6768,34.71,34.57,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,1.5,3.0,-99.99998509161216,-5.718494828338817,42.39859713327234,99.99998999564062,13116,6266,6850,42.0,42.76,-500.0,EMA20/SMA21,EMA/SMA
20,21,SMA,EMA,2.0,3.0,-99.99998827410391,-4.555574196112473,51.3942239294352,99.99998827410421,14058,7111,6947,52.13,50.64,-500.0,SMA20/EMA21,SMA/EMA
20,21,EMA,SMA,2.0,3.0,-99.99998868043973,-5.470567462309564,37.61362768314109,99.99999283528157,13091,6248,6843,37.42,37.79,-500.0,EMA20/SMA21,EMA/SMA
20,21,SMA,EMA,2.0,2.0,-99.99998980220164,-5.0045119615075135,49.85093696763202,99.99998980220101,14088,7126,6962,50.56,49.12,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,2.0,2.5,-99.99999059146243,-4.784666380216523,50.9205942987133,99.99999059146235,14067,7113,6954,51.67,50.16,-500.0,SMA20/EMA21,SMA/EMA
20,21,EMA,SMA,2.5,3.0,-99.99999124445883,-5.288592400403855,34.747057924499465,99.99999407287615,13086,6246,6840,34.71,34.78,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,3.0,2.5,-99.99999175188276,-5.157882080216309,33.09147047472018,99.99999452736846,12955,6191,6764,33.21,32.98,-500.0,EMA20/SMA21,EMA/SMA
20,21,EMA,SMA,3.0,2.0,-99.99999236195856,-5.309060074493613,32.715953307393,99.99999495939164,12850,6139,6711,32.59,32.83,-500.0,EMA20/SMA21,EMA/SMA
20,21,SMA,EMA,1.5,2.0,-99.99999295548545,-5.298837576303106,51.79183323814963,99.99999295548591,14008,7085,6923,52.42,51.15,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,1.5,3.0,-99.99999377507265,-4.891227200043518,53.30087355005012,99.9999937750732,13966,7065,6901,53.94,52.64,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,3.0,3.0,-99.99999457105882,-4.72665971602164,50.19566736547869,99.99999457105902,14310,7244,7066,50.76,49.62,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,1.5,2.5,-99.99999483792361,-5.126979874102649,52.81453401044275,99.99999483792386,13981,7071,6910,53.46,52.16,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,2.5,3.0,-99.9999951216424,-4.721454293935546,50.55934707662,99.99999512164189,14213,7202,7011,51.26,49.84,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,2.5,2.0,-99.99999520432858,-5.135130050090121,48.98088276637616,99.9999952043284,14228,7210,7018,49.63,48.32,-500.0,SMA20/EMA21,SMA/EMA
20,21,SMA,EMA,3.0,2.0,-99.99999524024014,-5.133073816544917,48.63109372817432,99.9999952402404,14318,7247,7071,49.19,48.06,-500.0,SMA20/EMA21,SMA/EMA
