short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
20,200,SMA,SMA,2.5,3.0,58.307799505085725,1.7825492656848667,54.79876160990712,21.187206771770487,323,121,202,58.68,52.48,291.54,SMA20/SMA200,SMA/SMA
12,200,SMA,SMA,2.0,3.0,41.395621977131256,1.4781235737717107,54.00516795865633,26.565520073570802,387,143,244,58.04,51.64,206.98,SMA12/SMA200,SMA/SMA
20,200,SMA,SMA,2.5,2.5,40.89418049064432,1.4086591103516357,52.45398773006135,29.102107481260536,326,123,203,55.28,50.74,204.47,SMA20/SMA200,SMA/SMA
20,200,SMA,SMA,2.5,2.0,37.15328866714215,1.3656340440130812,49.23076923076923,28.967356019739377,325,122,203,54.1,46.31,185.76,SMA20/SMA200,SMA/SMA
12,200,SMA,SMA,2.0,2.0,35.90517170120054,1.3634446283019561,51.26262626262626,29.381657883030194,396,150,246,54.67,49.19,179.52,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.0,1.5,35.59395487101787,1.431643486727607,47.103274559193956,24.94678954889979,397,150,247,49.33,45.75,177.97,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.0,2.5,34.895674023730706,1.3181024393440446,52.94117647058824,31.407394315095438,391,148,243,56.08,51.03,174.48000000000002,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.5,3.0,14.179268160368133,0.6567483133012341,48.320413436692505,45.99469271656384,387,143,244,53.85,45.08,70.88999999999999,SMA12/SMA200,SMA/SMA
20,200,EMA,SMA,1.5,2.5,13.042445221797744,0.6837624441726596,59.269662921348306,25.90281154827404,356,139,217,60.43,58.53,65.22,EMA20/SMA200,EMA/SMA
12,200,SMA,SMA,3.0,3.0,12.804244628305856,0.6045636310990138,44.18604651162791,47.97838469968116,387,143,244,48.95,41.39,64.02,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,3.0,2.0,11.347024279322227,0.5683339932719743,41.41414141414141,48.39058150861154,396,150,246,46.0,38.62,56.72999999999999,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,1.5,1.5,10.411668540369806,0.6046801647459572,51.63727959697732,28.74128745853627,397,150,247,54.0,50.2,52.06000000000001,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.5,2.5,10.401563872277757,0.546392832490117,47.31457800511509,50.054002466813316,391,148,243,52.03,44.44,52.01,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,3.0,1.5,9.789116276977483,0.5305071205031919,37.878787878787875,47.453742051262765,396,149,247,42.28,35.22,48.94000000000001,SMA12/SMA200,SMA/SMA
20,200,EMA,SMA,2.0,3.0,9.357650821855442,0.524929924646394,54.51977401129944,32.20516556976897,354,138,216,56.52,53.24,46.779999999999994,EMA20/SMA200,EMA/SMA
20,200,EMA,SMA,2.0,2.5,8.431651323411597,0.49598547278112676,53.38983050847458,31.94716526937496,354,138,216,56.52,51.39,42.16,EMA20/SMA200,EMA/SMA
12,200,SMA,SMA,3.0,2.5,7.862191327937125,0.46521853106768385,43.22250639386189,52.976547593298974,391,148,243,47.3,40.74,39.31,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.5,2.0,7.760289934628826,0.4652296418103366,45.20202020202021,48.85468657011748,396,150,246,50.67,41.87,38.80000000000001,SMA12/SMA200,SMA/SMA
12,200,SMA,SMA,2.5,1.5,7.677551810201544,0.46740303341100464,41.30982367758186,45.82093493978539,397,150,247,46.0,38.46,38.379999999999995,SMA12/SMA200,SMA/SMA
