short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
20,21,EMA,SMA,2.0,2.5,-12.13780629450432,-3.416947517111286,41.34615384615385,15.497026814365917,209,114,95,37.72,45.26,-60.69,EMA20/SMA21,EMA/SMA
21,50,SMA,EMA,3.0,2.5,-12.223077032065008,-3.323838485236108,40.0,14.576684303866012,96,39,57,48.72,33.33,-61.11999999999999,SMA21/EMA50,SMA/EMA
9,21,EMA,EMA,2.0,3.0,-12.328084056634168,-3.649002017722373,38.55421686746988,15.270904090861926,166,87,79,32.18,45.57,-61.64,EMA9/EMA21,EMA/EMA
20,50,EMA,SMA,2.5,1.5,-12.336541769203711,-4.323888334747265,35.23809523809524,17.150350342651794,105,52,53,36.54,33.96,-61.68,EMA20/SMA50,EMA/SMA
9,20,EMA,SMA,3.0,1.5,-12.353410564227659,-3.307516662740271,32.33830845771145,20.764134131511433,202,111,91,30.63,34.07,-61.769999999999996,EMA9/SMA20,EMA/SMA
9,21,EMA,EMA,1.5,1.5,-12.355130323383184,-4.451757452008136,44.07894736842105,15.508595849210566,152,81,71,38.27,50.7,-61.78,EMA9/EMA21,EMA/EMA
9,21,SMA,SMA,3.0,1.5,-12.373852085727991,-3.635939956489127,33.72781065088758,18.015767401545748,169,87,82,33.33,34.15,-61.87,SMA9/SMA21,SMA/SMA
12,50,EMA,SMA,2.5,1.5,-12.404174349592937,-4.275707195288972,38.46153846153847,16.037711089185063,104,54,50,38.89,38.0,-62.019999999999996,EMA12/SMA50,EMA/SMA
12,21,EMA,EMA,1.5,3.0,-12.416763361065671,-4.293990913518781,47.88732394366197,16.137627611883342,142,73,69,43.84,52.17,-62.09,EMA12/EMA21,EMA/EMA
21,50,SMA,EMA,2.0,2.0,-12.433923926597174,-4.383373865208717,43.15789473684211,14.656197103215728,95,39,56,43.59,42.86,-62.17,SMA21/EMA50,SMA/EMA
21,200,SMA,EMA,3.0,3.0,-12.45147223785882,-5.223420625136935,37.77777777777778,14.657453739332485,45,15,30,40.0,36.67,-62.26,SMA21/EMA200,SMA/EMA
20,26,SMA,EMA,3.0,3.0,-12.500800312331808,-3.02240309637975,45.81005586592179,18.973578912865115,180,77,103,45.45,46.6,-62.5,SMA20/EMA26,SMA/EMA
9,21,EMA,EMA,2.0,1.5,-12.542370776573271,-4.002719225938432,37.5,15.467351236048179,152,81,71,30.86,45.07,-62.71,EMA9/EMA21,EMA/EMA
26,50,EMA,SMA,1.5,2.0,-12.544004079748072,-4.9571495185043615,46.391752577319586,14.299032757805206,97,48,49,52.08,40.82,-62.72,EMA26/SMA50,EMA/SMA
9,26,SMA,SMA,1.5,2.0,-12.595097540264716,-4.648769814296522,49.6551724137931,16.279650546965954,145,70,75,44.29,54.67,-62.98,SMA9/SMA26,SMA/SMA
26,50,EMA,SMA,1.5,1.5,-12.600432382670807,-5.318358167233125,44.329896907216494,14.602607898213513,97,48,49,50.0,38.78,-63.0,EMA26/SMA50,EMA/SMA
12,20,EMA,SMA,1.5,1.5,-12.61695916706417,-4.049344186474927,46.0,14.837407731203445,200,109,91,44.04,48.35,-63.08,EMA12/SMA20,EMA/SMA
26,50,SMA,SMA,2.5,1.5,-12.623911254944186,-4.344454099521126,36.666666666666664,14.037866578102582,90,42,48,35.71,37.5,-63.120000000000005,SMA26/SMA50,SMA/SMA
26,50,SMA,SMA,2.5,2.0,-12.62904050240246,-4.210679468400462,39.325842696629216,13.976835615423578,89,41,48,39.02,39.58,-63.15,SMA26/SMA50,SMA/SMA
12,21,EMA,EMA,2.0,1.5,-12.640067285628277,-4.0819323433946915,37.878787878787875,15.703317678939943,132,70,62,32.86,43.55,-63.199999999999996,EMA12/EMA21,EMA/EMA
20,50,EMA,SMA,2.0,1.5,-12.652240642032734,-4.74644714484927,39.04761904761905,16.357102145698867,105,52,53,42.31,35.85,-63.260000000000005,EMA20/SMA50,EMA/SMA
12,50,SMA,SMA,2.5,2.0,-12.666626787604605,-4.158359962081071,38.38383838383838,17.2426205535073,99,42,57,42.86,35.09,-63.339999999999996,SMA12/SMA50,SMA/SMA
26,50,EMA,SMA,2.0,2.5,-12.697628819408271,-4.4163735417579275,44.89795918367347,14.860919238489299,98,48,50,50.0,40.0,-63.49,EMA26/SMA50,EMA/SMA
20,21,EMA,SMA,2.5,3.0,-12.699857180055096,-3.3547097112222497,39.15094339622642,19.326698989041432,213,115,98,35.65,42.86,-63.5,EMA20/SMA21,EMA/SMA
12,20,SMA,SMA,2.0,1.5,-12.738032815759073,-4.266458413633222,41.66666666666667,16.149291300503506,181,87,94,42.53,41.49,-63.690000000000005,SMA12/SMA20,SMA/SMA
9,26,EMA,SMA,3.0,3.0,-12.767100668503792,-3.346905108557533,34.756097560975604,17.273848681995595,164,85,79,30.59,39.24,-63.84,EMA9/SMA26,EMA/SMA
9,21,EMA,EMA,1.5,2.5,-12.786254539073822,-4.322257132552599,44.72049689440994,16.60190715409307,161,86,75,38.37,52.0,-63.93,EMA9/EMA21,EMA/EMA
12,50,SMA,SMA,1.5,2.5,-12.833167912253726,-4.671657897370358,51.546391752577314,15.142027183536591,97,42,55,59.52,45.45,-64.17,SMA12/SMA50,SMA/SMA
9,50,SMA,EMA,1.5,2.0,-12.85283483080915,-4.955192586047317,47.706422018348626,16.92113320269462,109,54,55,46.3,49.09,-64.26,SMA9/EMA50,SMA/EMA
9,21,SMA,EMA,3.0,2.5,-12.884017199497327,-3.5142713057925974,36.30952380952381,16.54912881288693,168,81,87,35.8,36.78,-64.42,SMA9/EMA21,SMA/EMA
9,26,EMA,EMA,3.0,2.0,-12.961644182573787,-3.8357420712254244,30.76923076923077,18.23418763336516,143,77,66,29.87,31.82,-64.81,EMA9/EMA26,EMA/EMA
26,50,EMA,SMA,2.0,1.5,-12.987625559719346,-5.006064841102653,39.175257731958766,15.637155741053938,97,48,49,45.83,32.65,-64.94,EMA26/SMA50,EMA/SMA
9,50,EMA,EMA,3.0,2.5,-13.033448543034604,-3.7768838069109925,32.8125,22.647760752542144,128,64,64,32.81,32.81,-65.16,EMA9/EMA50,EMA/EMA
9,21,SMA,SMA,3.0,2.0,-13.038246275061683,-3.7464218662565876,34.883720930232556,18.606399836635784,172,89,83,35.96,33.73,-65.19,SMA9/SMA21,SMA/SMA
9,12,EMA,EMA,2.5,3.0,-13.05878475946572,-3.524522126566384,33.18385650224215,17.730809839309952,223,116,107,31.9,34.58,-65.29,EMA9/EMA12,EMA/EMA
20,50,EMA,SMA,2.5,2.0,-13.09101022684488,-4.35476442063675,37.142857142857146,17.852082498798342,105,53,52,37.74,36.54,-65.45,EMA20/SMA50,EMA/SMA
21,26,EMA,SMA,2.0,1.5,-13.093193889134055,-4.139353665448277,37.95180722891566,17.44542579621843,167,81,86,34.57,40.7,-65.47,EMA21/SMA26,EMA/SMA
9,26,EMA,SMA,1.5,3.0,-13.09808931372977,-4.087977312893395,48.170731707317074,17.831045554295745,164,85,79,43.53,53.16,-65.49000000000001,EMA9/SMA26,EMA/SMA
12,21,EMA,SMA,1.5,1.5,-13.111429795649554,-4.379841802083915,44.86486486486487,16.600960472324765,185,97,88,39.18,51.14,-65.56,EMA12/SMA21,EMA/SMA
9,12,EMA,EMA,3.0,3.0,-13.151732953588407,-3.3700206461151345,30.493273542600896,18.958959114483793,223,116,107,31.03,29.91,-65.75999999999999,EMA9/EMA12,EMA/EMA
26,50,SMA,EMA,2.5,2.5,-13.211847314449118,-4.572219857111343,44.047619047619044,14.117006755092913,85,37,48,37.84,50.0,-66.05,SMA26/EMA50,SMA/EMA
21,50,EMA,SMA,1.5,1.5,-13.289996125469758,-5.53209480233409,43.80952380952381,15.120407689746937,105,48,57,47.92,40.35,-66.45,EMA21/SMA50,EMA/SMA
12,50,SMA,SMA,3.0,1.5,-13.314117357583665,-4.343982844733938,31.313131313131315,19.522485308950714,99,41,58,36.59,27.59,-66.57000000000001,SMA12/SMA50,SMA/SMA
9,21,SMA,SMA,3.0,2.5,-13.343300745358032,-3.879595886877198,35.294117647058826,18.85299197143643,170,88,82,36.36,34.15,-66.72,SMA9/SMA21,SMA/SMA
26,50,EMA,SMA,1.5,2.5,-13.39234011988632,-5.093667753400266,50.0,14.881423429748134,98,48,50,54.17,46.0,-66.97,EMA26/SMA50,EMA/SMA
20,50,SMA,EMA,3.0,2.0,-13.396558282365312,-4.325442381252752,34.78260869565217,13.554806759968024,92,35,57,42.86,29.82,-66.97999999999999,SMA20/EMA50,SMA/EMA
20,200,SMA,EMA,2.5,2.5,-13.40612600509902,-5.458110469327906,34.61538461538461,16.835591084829616,52,20,32,35.0,34.38,-67.03,SMA20/EMA200,SMA/EMA
9,50,SMA,EMA,1.5,2.5,-13.447313870636538,-5.250906472653522,48.57142857142857,15.333398989945643,105,51,54,47.06,50.0,-67.22999999999999,SMA9/EMA50,SMA/EMA
26,50,SMA,EMA,2.5,3.0,-13.46279388378971,-4.471763211367324,45.88235294117647,14.222636308609598,86,37,49,40.54,51.02,-67.31,SMA26/EMA50,SMA/EMA
20,200,SMA,EMA,3.0,1.5,-13.472906781410131,-6.751950653730551,22.0,15.530386283747077,50,19,31,26.32,19.35,-67.37,SMA20/EMA200,SMA/EMA
21,50,EMA,SMA,2.0,2.5,-13.479292742447523,-4.629691073496314,43.80952380952381,16.094181533890477,105,49,56,46.94,41.07,-67.39,EMA21/SMA50,EMA/SMA
12,21,EMA,EMA,1.5,2.0,-13.479516633468153,-5.002816651277794,46.21212121212121,17.365046701725962,132,71,61,43.66,49.18,-67.4,EMA12/EMA21,EMA/EMA
12,50,EMA,SMA,2.0,1.5,-13.500684717812373,-4.8954297131003255,39.42307692307692,14.825722184106288,104,54,50,40.74,38.0,-67.5,EMA12/SMA50,EMA/SMA
12,21,EMA,SMA,3.0,2.0,-13.527918208148959,-3.6623621449663553,32.4468085106383,19.545309125162607,188,98,90,29.59,35.56,-67.64,EMA12/SMA21,EMA/SMA
12,50,SMA,SMA,3.0,2.0,-13.530196134826564,-4.210703130382287,33.6734693877551,19.643037275909673,99,42,57,38.1,31.58,-67.66,SMA12/SMA50,SMA/SMA
20,50,EMA,EMA,2.0,3.0,-13.532206979782075,-4.433356375019215,45.45454545454545,16.761655159322263,99,44,55,47.73,43.64,-67.66,EMA20/EMA50,EMA/EMA
9,50,EMA,EMA,2.0,2.5,-13.5410977584904,-4.5229262989509,40.625,19.147150036689517,128,64,64,39.06,42.19,-67.71,EMA9/EMA50,EMA/EMA
9,26,SMA,EMA,1.5,3.0,-13.559045433614699,-4.630044330635224,49.6551724137931,15.809084574348335,145,69,76,44.93,53.95,-67.79,SMA9/EMA26,SMA/EMA
12,21,EMA,SMA,3.0,2.5,-13.562145058509124,-3.6547287239543973,32.62032085561498,19.54551003525895,187,96,91,30.21,35.16,-67.81,EMA12/SMA21,EMA/SMA
9,26,SMA,SMA,1.5,2.5,-13.585176156531872,-5.003335635702766,50.0,17.820343114634845,144,68,76,44.12,55.26,-67.92999999999999,SMA9/SMA26,SMA/SMA
26,50,SMA,SMA,2.0,2.0,-13.590420397691606,-4.966009779370176,42.69662921348314,15.067386647411285,89,41,48,41.46,43.75,-67.95,SMA26/SMA50,SMA/SMA
20,26,EMA,SMA,3.0,1.5,-13.592550639368165,-3.9709937168552765,32.467532467532465,20.41752910690576,155,78,77,29.49,35.06,-67.96000000000001,EMA20/SMA26,EMA/SMA
26,50,EMA,SMA,2.5,1.5,-13.600434426093374,-4.8481211532106006,32.98969072164948,15.504951090946854,97,48,49,39.58,26.53,-68.0,EMA26/SMA50,EMA/SMA
9,26,EMA,EMA,2.5,2.0,-13.626830309485898,-4.241592038498622,33.56643356643357,17.50376072427191,143,77,66,31.17,36.36,-68.14,EMA9/EMA26,EMA/EMA
26,200,SMA,EMA,1.5,3.0,-13.645934516939395,-6.302119194891139,52.083333333333336,16.58457334159538,48,19,29,52.63,51.72,-68.23,SMA26/EMA200,SMA/EMA
21,50,EMA,SMA,2.0,3.0,-13.646551990327305,-4.549440585320613,45.28301886792453,16.210620445571642,106,50,56,48.0,42.86,-68.23,EMA21/SMA50,EMA/SMA
9,26,SMA,SMA,2.0,2.0,-13.701728915655224,-4.556675692333187,41.66666666666667,19.610098898643113,144,69,75,40.58,42.67,-68.50999999999999,SMA9/SMA26,SMA/SMA
21,26,EMA,SMA,3.0,3.0,-13.721804946946817,-3.668668892945399,36.68639053254438,19.044640368715353,170,83,87,36.14,36.78,-68.61,EMA21/SMA26,EMA/SMA
12,26,SMA,SMA,1.5,1.5,-13.725920779626927,-5.2954238225091,43.333333333333336,16.74059396764811,150,66,84,39.39,46.43,-68.63,SMA12/SMA26,SMA/SMA
9,50,EMA,EMA,3.0,2.0,-13.732958047737384,-4.047955698576405,30.952380952380953,23.173079912660647,126,68,58,32.35,29.31,-68.67,EMA9/EMA50,EMA/EMA
9,50,SMA,EMA,1.5,3.0,-13.739812074209167,-5.061604766414579,49.54128440366973,17.441600199041556,109,52,57,46.15,52.63,-68.7,SMA9/EMA50,SMA/EMA
9,26,EMA,SMA,2.5,3.0,-13.769211375304302,-3.7517990930444842,37.19512195121951,18.908381625135796,164,85,79,31.76,43.04,-68.84,EMA9/SMA26,EMA/SMA
12,21,EMA,EMA,2.0,2.0,-13.770797882747956,-4.466359112385288,38.63636363636363,17.129859018035383,132,71,61,35.21,42.62,-68.85000000000001,EMA12/EMA21,EMA/EMA
20,200,SMA,EMA,2.5,2.0,-13.77371626976501,-6.067722350602763,31.372549019607842,16.53838829572615,51,19,32,31.58,31.25,-68.87,SMA20/EMA200,SMA/EMA
12,50,SMA,EMA,1.5,1.5,-13.790957670827844,-5.286137249909653,41.81818181818181,16.508755603685557,110,49,61,38.78,44.26,-68.96000000000001,SMA12/EMA50,SMA/EMA
21,26,EMA,SMA,3.0,2.5,-13.841912570888029,-3.815544287236728,35.32934131736527,21.900632677024625,168,82,86,32.93,37.21,-69.21,EMA21/SMA26,EMA/SMA
9,50,EMA,EMA,2.0,2.0,-13.864327515261618,-4.669520687560464,38.582677165354326,19.69624275396734,127,68,59,38.24,38.98,-69.32,EMA9/EMA50,EMA/EMA
21,50,SMA,EMA,2.0,3.0,-13.875232149050204,-4.550859370127063,47.87234042553192,14.731347200492358,94,38,56,52.63,44.64,-69.38,SMA21/EMA50,SMA/EMA
9,26,SMA,EMA,2.0,1.5,-13.900765113779812,-4.616279859778535,41.49659863945578,16.9647244832468,147,71,76,39.44,43.42,-69.51,SMA9/EMA26,SMA/EMA
9,21,EMA,SMA,3.0,1.5,-13.908932296913749,-4.097723752924987,30.28571428571429,21.827517694282815,175,89,86,28.09,32.56,-69.54,EMA9/SMA21,EMA/SMA
9,26,EMA,EMA,2.0,1.5,-13.90969267463887,-4.528362579729026,36.11111111111111,17.40414279037453,144,75,69,32.0,40.58,-69.55,EMA9/EMA26,EMA/EMA
12,50,SMA,SMA,3.0,3.0,-13.910418184348657,-4.051368328664177,36.17021276595745,21.090720844961417,95,40,55,40.0,34.55,-69.55,SMA12/SMA50,SMA/SMA
9,12,EMA,EMA,2.5,2.5,-13.916393141579897,-3.83735936096552,32.87671232876712,18.05650443697452,219,113,106,31.86,33.96,-69.58,EMA9/EMA12,EMA/EMA
21,50,EMA,SMA,1.5,2.0,-13.958980729166933,-5.4681291618872665,47.16981132075472,16.14495570647477,106,49,57,48.98,45.61,-69.8,EMA21/SMA50,EMA/SMA
12,26,EMA,SMA,2.0,3.0,-13.960445998123511,-4.100140563514775,39.61038961038961,17.982957750606815,154,74,80,35.14,43.75,-69.80000000000001,EMA12/SMA26,EMA/SMA
21,50,EMA,EMA,1.5,2.5,-13.984584518336579,-5.060763744939415,49.504950495049506,18.873949668454053,101,45,56,53.33,46.43,-69.92,EMA21/EMA50,EMA/EMA
9,12,EMA,EMA,3.0,2.5,-14.008424473083153,-3.664957892629003,30.136986301369863,19.279791605407866,219,113,106,30.97,29.25,-70.03999999999999,EMA9/EMA12,EMA/EMA
21,50,SMA,EMA,1.5,2.5,-14.009532024894577,-5.097709166586683,52.083333333333336,14.753411225109197,96,39,57,58.97,47.37,-70.05,SMA21/EMA50,SMA/EMA
12,21,EMA,EMA,2.0,2.5,-14.016800596356813,-4.47460974455931,39.705882352941174,18.450921007294717,136,68,68,33.82,45.59,-70.08999999999999,EMA12/EMA21,EMA/EMA
26,50,SMA,SMA,3.0,2.0,-14.043614206929284,-4.452643244557598,33.70786516853933,15.025980858372701,89,41,48,29.27,37.5,-70.22,SMA26/SMA50,SMA/SMA
12,21,EMA,SMA,2.5,1.5,-14.04491271022473,-4.068264283297234,34.054054054054056,20.800939511498452,185,97,88,29.9,38.64,-70.22999999999999,EMA12/SMA21,EMA/SMA
26,50,EMA,SMA,2.5,3.0,-14.046776454614577,-4.495654168006537,39.795918367346935,16.68879708592511,98,48,50,45.83,34.0,-70.24,EMA26/SMA50,EMA/SMA
12,20,EMA,SMA,2.5,1.5,-14.065563006938724,-3.9900779128372528,34.84848484848485,17.773290253570444,198,109,89,32.11,38.2,-70.33,EMA12/SMA20,EMA/SMA
12,50,SMA,SMA,2.0,3.0,-14.072283710569433,-4.699957830689626,45.26315789473684,18.757697962080126,95,40,55,47.5,43.64,-70.36,SMA12/SMA50,SMA/SMA
12,50,EMA,EMA,2.5,2.0,-14.08081037163795,-4.795383183961527,39.21568627450981,22.488914767403628,102,54,48,33.33,45.83,-70.41,EMA12/EMA50,EMA/EMA
9,12,EMA,EMA,2.5,1.5,-14.086400186457071,-4.11684286200571,31.65829145728643,18.09612527341041,199,98,101,28.57,34.65,-70.43,EMA9/EMA12,EMA/EMA
9,26,EMA,EMA,1.5,1.5,-14.087193570888722,-5.311100379105768,43.75,17.610396140860594,144,75,69,40.0,47.83,-70.43,EMA9/EMA26,EMA/EMA
21,50,SMA,EMA,2.5,2.0,-14.0938484537288,-4.484422625249037,37.89473684210527,14.093848453728855,95,39,56,41.03,35.71,-70.47,SMA21/EMA50,SMA/EMA
12,21,EMA,EMA,1.5,2.5,-14.096956275383171,-5.111495244193512,46.715328467153284,18.25345157213313,137,69,68,42.03,51.47,-70.48,EMA12/EMA21,EMA/EMA
12,20,SMA,SMA,1.5,2.5,-14.101786536987493,-4.756564277794177,46.73913043478261,17.21466776828049,185,87,98,45.98,47.96,-70.51,SMA12/SMA20,SMA/SMA
12,20,SMA,SMA,1.5,2.0,-14.111795257534663,-4.882775711846653,46.73913043478261,16.161380139076932,185,88,97,46.59,47.42,-70.56,SMA12/SMA20,SMA/SMA
26,50,SMA,SMA,2.0,1.5,-14.121109944213107,-5.308092401402299,40.0,15.46621820441931,90,42,48,38.1,41.67,-70.6,SMA26/SMA50,SMA/SMA
20,50,EMA,SMA,1.5,1.5,-14.140724652384746,-6.04156099530631,43.80952380952381,15.823716181789937,105,52,53,46.15,41.51,-70.71,EMA20/SMA50,EMA/SMA
20,50,EMA,EMA,3.0,3.0,-14.14348187834396,-4.076131430186437,36.734693877551024,19.774357748518675,99,44,55,40.91,34.55,-70.71,EMA20/EMA50,EMA/EMA
20,50,SMA,EMA,1.5,3.0,-14.164011233829967,-5.371489557147992,52.74725274725275,15.053095843008691,91,34,57,67.65,43.86,-70.82,SMA20/EMA50,SMA/EMA
9,21,EMA,EMA,2.0,2.5,-14.18907501608718,-4.378657962390227,38.125,17.72533573130619,160,85,75,31.76,45.33,-70.94,EMA9/EMA21,EMA/EMA
21,50,SMA,SMA,1.5,2.5,-14.198882723376336,-5.547271234798543,54.347826086956516,16.287870785906456,92,39,53,61.54,49.06,-71.0,SMA21/SMA50,SMA/SMA
9,26,EMA,SMA,2.0,2.0,-14.223502523061644,-4.342525418202627,40.397350993377486,18.562854880283734,151,80,71,35.0,46.48,-71.12,EMA9/SMA26,EMA/SMA
26,50,EMA,SMA,2.0,3.0,-14.230739816095037,-4.962214466569788,45.45454545454545,16.835313603000525,99,49,50,51.02,40.0,-71.15,EMA26/SMA50,EMA/SMA
20,50,EMA,SMA,2.0,2.0,-14.260982739574581,-5.102655978598046,40.95238095238095,17.06387340851317,105,53,52,43.4,38.46,-71.30000000000001,EMA20/SMA50,EMA/SMA
20,21,EMA,SMA,2.5,1.5,-14.269936203677458,-4.246181672340238,36.36363636363637,17.908971570214298,209,114,95,33.33,40.0,-71.35,EMA20/SMA21,EMA/SMA
26,50,SMA,EMA,2.5,1.5,-14.319286133642823,-5.848566114204572,37.64705882352941,15.545101987894702,86,37,49,32.43,42.86,-71.6,SMA26/EMA50,SMA/EMA
20,50,SMA,EMA,1.5,2.5,-14.32657694011973,-5.840647734858074,51.08695652173913,16.2733945764888,92,35,57,68.57,40.35,-71.63,SMA20/EMA50,SMA/EMA
12,20,EMA,SMA,3.0,2.0,-14.337783868742873,-3.877513047105471,32.5,17.614980831468174,201,109,92,32.11,32.61,-71.68,EMA12/SMA20,EMA/SMA
9,26,SMA,EMA,2.0,2.5,-14.362654427498489,-4.739544186152174,41.95804195804196,17.50423847865777,143,69,74,40.58,43.24,-71.81,SMA9/EMA26,SMA/EMA
9,12,EMA,EMA,3.0,1.5,-14.365245606020233,-3.9957321175788945,29.64824120603015,20.064489618667725,199,98,101,28.57,30.69,-71.82,EMA9/EMA12,EMA/EMA
20,50,EMA,SMA,2.5,3.0,-14.403111213125191,-4.480363539882071,40.18691588785047,17.516962534774876,107,54,53,42.59,37.74,-72.02,EMA20/SMA50,EMA/SMA
9,26,SMA,SMA,2.0,2.5,-14.415287732446586,-4.763852480275679,41.66666666666667,21.272086078406804,144,68,76,39.71,43.42,-72.07,SMA9/SMA26,SMA/SMA
26,50,SMA,SMA,3.0,1.5,-14.476726050598598,-4.7420593285642685,31.11111111111111,15.519085250898145,90,42,48,26.19,35.42,-72.38,SMA26/SMA50,SMA/SMA
20,50,SMA,EMA,2.0,2.0,-14.481316391680538,-5.441974435494009,42.391304347826086,15.044050175936377,92,35,57,51.43,36.84,-72.41,SMA20/EMA50,SMA/EMA
12,20,SMA,SMA,1.5,3.0,-14.48948796750576,-4.866130293488365,47.31182795698925,18.21705682415234,187,87,100,45.98,49.0,-72.44,SMA12/SMA20,SMA/SMA
21,50,SMA,EMA,2.5,3.0,-14.513762282357016,-4.301504769276576,43.01075268817204,15.602712656126483,94,38,56,50.0,37.5,-72.56,SMA21/EMA50,SMA/EMA
12,20,SMA,SMA,1.5,1.5,-14.523071974146456,-5.193783715300912,44.26229508196721,16.031026254910024,184,89,95,43.82,45.26,-72.61,SMA12/SMA20,SMA/SMA
12,20,EMA,SMA,3.0,2.5,-14.540076512485758,-3.8921462108134324,32.51231527093596,17.868565713900495,204,110,94,31.82,32.98,-72.7,EMA12/SMA20,EMA/SMA
12,26,EMA,SMA,2.0,2.0,-14.540323533263575,-4.561666800699789,38.25503355704698,18.979074668200187,149,73,76,34.25,42.11,-72.7,EMA12/SMA26,EMA/SMA
20,50,SMA,EMA,2.0,1.5,-14.544841724120875,-5.917414213203636,40.65934065934066,15.160868782139387,91,35,56,48.57,35.71,-72.73,SMA20/EMA50,SMA/EMA
12,26,EMA,SMA,2.0,2.5,-14.547710316829477,-4.431069508261733,39.33333333333333,19.197812655430617,150,72,78,34.72,43.59,-72.74,EMA12/SMA26,EMA/SMA
21,50,SMA,SMA,3.0,2.5,-14.627027071499684,-4.585606901608701,39.130434782608695,16.017359571601432,92,39,53,41.03,37.74,-73.13,SMA21/SMA50,SMA/SMA
21,50,SMA,SMA,1.5,3.0,-14.656243046071008,-5.449799666216434,55.319148936170215,15.894070667665908,94,40,54,62.5,50.0,-73.28,SMA21/SMA50,SMA/SMA
20,50,SMA,EMA,2.5,2.0,-14.739296946643298,-5.183525881638848,36.95652173913043,14.73929694664338,92,35,57,45.71,31.58,-73.7,SMA20/EMA50,SMA/EMA
12,26,SMA,EMA,2.5,2.0,-14.775831076804536,-4.614298432975834,37.5,18.04727597029284,136,63,73,34.92,39.73,-73.88,SMA12/EMA26,SMA/EMA
12,50,SMA,EMA,1.5,2.0,-14.776357754237948,-5.397354667549478,44.03669724770643,16.550741147118398,109,48,61,41.67,45.9,-73.88,SMA12/EMA50,SMA/EMA
12,50,EMA,EMA,1.5,2.0,-14.805900935245099,-5.911744496619648,47.05882352941176,19.39611967030207,102,54,48,44.44,50.0,-74.03,EMA12/EMA50,EMA/EMA
12,50,SMA,SMA,2.0,2.5,-14.818248543988965,-5.067897830426968,45.36082474226804,18.809681804561773,97,42,55,50.0,41.82,-74.1,SMA12/SMA50,SMA/SMA
21,50,SMA,EMA,1.5,2.0,-14.838632575565486,-5.7862267100183145,47.91666666666667,15.575339461580121,96,39,57,51.28,45.61,-74.2,SMA21/EMA50,SMA/EMA
9,26,EMA,EMA,2.0,3.0,-14.845733794178125,-4.544625841377035,36.94267515923567,17.45184728940588,157,81,76,32.1,42.11,-74.22999999999999,EMA9/EMA26,EMA/EMA
20,21,EMA,SMA,2.0,3.0,-14.84623920344395,-4.182424331606638,41.31455399061033,19.39521051894371,214,116,98,37.93,44.9,-74.22999999999999,EMA20/SMA21,EMA/SMA
12,26,SMA,SMA,2.0,1.5,-14.851196834569874,-5.295822424570518,37.83783783783784,19.840945969743917,148,65,83,32.31,42.17,-74.26,SMA12/SMA26,SMA/SMA
12,50,EMA,EMA,2.5,2.5,-14.864095461292253,-4.994187375835067,41.17647058823529,22.487643423259883,102,51,51,37.25,45.1,-74.32,EMA12/EMA50,EMA/EMA
9,21,SMA,EMA,2.0,3.0,-14.876262230167491,-4.419924692362694,40.588235294117645,17.291191711375962,170,81,89,38.27,42.7,-74.38,SMA9/EMA21,SMA/EMA
9,21,SMA,SMA,3.0,3.0,-14.885010931599435,-4.2640410785159775,34.883720930232556,18.84266404693216,172,88,84,35.23,34.52,-74.43,SMA9/SMA21,SMA/SMA
9,21,EMA,SMA,1.5,1.5,-14.886042810309846,-5.289996052226009,45.45454545454545,20.242076135461875,176,89,87,42.7,48.28,-74.43,EMA9/SMA21,EMA/SMA
20,50,SMA,SMA,2.5,3.0,-14.984551551132904,-4.698358929221159,43.15789473684211,15.951723866398297,95,41,54,41.46,44.44,-74.92,SMA20/SMA50,SMA/SMA
21,50,SMA,SMA,3.0,3.0,-14.994267814367698,-4.49288489812337,40.42553191489361,16.378619654283252,94,40,54,42.5,38.89,-74.97,SMA21/SMA50,SMA/SMA
20,50,EMA,SMA,2.5,2.5,-15.011012735734813,-4.870436010863052,38.46153846153847,18.709404350149963,104,53,51,41.51,35.29,-75.06,EMA20/SMA50,EMA/SMA
12,50,EMA,EMA,1.5,2.5,-15.01230309315945,-5.96051677110194,48.54368932038835,19.662961827589516,103,51,52,47.06,50.0,-75.06,EMA12/EMA50,EMA/EMA
21,26,EMA,SMA,2.5,3.0,-15.0203618756717,-4.283025629344069,37.8698224852071,18.329144963826398,170,83,87,37.35,37.93,-75.1,EMA21/SMA26,EMA/SMA
12,26,SMA,EMA,2.5,1.5,-15.038746648075312,-4.898979404902173,36.029411764705884,16.349867834872054,136,63,73,34.92,36.99,-75.19,SMA12/EMA26,SMA/EMA
12,50,SMA,EMA,2.0,1.5,-15.074144904473712,-5.426002146444821,37.27272727272727,17.253540026382083,110,49,61,32.65,40.98,-75.37,SMA12/EMA50,SMA/EMA
21,26,EMA,SMA,3.0,2.0,-15.104352278382851,-4.3017944597081135,34.33734939759036,21.94964489488338,167,82,85,31.71,36.47,-75.52,EMA21/SMA26,EMA/SMA
9,26,SMA,SMA,2.5,2.0,-15.125717258091697,-4.813189521046517,37.5,19.399364095870354,144,69,75,40.58,34.67,-75.62,SMA9/SMA26,SMA/SMA
