Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,fast_window,slow_window
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,9.935112618052578,-80.12977476389484,50.315549047387464,66.66607401929252,23.590523490998944,81.23700232547199,322 days 12:30:00,810,809,1,0.0009586022064356214,25.710754017305316,28.226296340029627,-4.3735861333055395,1.5871682203504982,-0.9837024959988666,0 days 09:11:15,0 days 03:24:48.519134775,0.5099623359747167,-0.04952514954777997,-6.0000689056483685,-1.032258198027628,0.8783607962942069,-8.359202388885391,15,23
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,14.633429529211796,-70.73314094157641,50.315549047387464,66.58191931654157,22.874255743035036,72.62001487750932,319 days 16:30:00,701,700,1,0.016329086225951528,25.71428571428571,27.80387007798154,-4.373586133305538,1.789864968251806,-0.9987252223604195,0 days 10:52:50,0 days 03:50:35.769230769,0.5730297160146158,-0.05054699936716339,-4.5926968213934485,-1.032911536838603,0.90516574915258,-6.466009032592481,15,25
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,17.296594707433087,-65.40681058513383,50.315549047387464,66.58191931654153,21.478547752036892,68.23256448747654,319 days 16:30:00,633,632,1,0.0016688843385868068,27.056962025316455,28.140029121814887,-4.705516171299266,1.8260973454676592,-1.043951618067431,0 days 11:37:27.368421052,0 days 04:14:44.381778741,0.5929436558684159,-0.051748535090040626,-4.0070146321476035,-1.023268090574003,0.9169348236041521,-5.6841239449301,15,27
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,22.494152534622323,-55.011694930755354,50.315549047387464,66.58191931654144,22.32102847352615,58.27638417262641,322 days 12:30:00,579,578,1,-0.01786810066767508,27.68166089965398,29.450776092729296,-4.705516171299268,2.0462724774109096,-1.0813610897514723,0 days 13:01:13.125000,0 days 04:30:25.837320574,0.6816961501288953,-0.04755705772441167,-2.9560358487823364,-1.019327576760301,0.9378444585710571,-4.244923163698146,15,29
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,1.6382383321038674,-96.72352333579227,50.315549047387464,64.54234813716904,25.162776436597884,96.8017708947218,322 days 12:30:00,1555,1554,1,-0.0013013251950977356,21.10682110682111,20.485317826799644,-4.7751517336465685,1.0767558828285477,-0.7466994625111746,0 days 05:00:02.743902439,0 days 01:52:57.161500815,0.3259889372242518,-0.03111998735051543,-12.658682846191269,-1.0112296347241945,0.7668218556395364,-17.25479359266823,17,19
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,4.737244262254535,-90.52551147549093,50.315549047387464,66.74823491480097,23.94526647580416,90.72864526303523,322 days 23:15:00,1095,1094,1,-0.0037630027286001955,22.120658135283364,28.701917579661313,-4.705516171299254,1.4162573763115671,-0.8532528971621807,0 days 07:12:34.958677685,0 days 02:35:17.957746478,0.40317505882330096,-0.0413701944561396,-8.731630821640454,-1.0250579899347987,0.8295167425113328,-12.067493692933686,17,21
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,9.422445500562311,-81.15510899887538,50.315549047387464,66.65164636435135,24.58368959349206,82.15161063735582,321 days 12:00:00,870,869,1,-0.007484665380506961,25.08630609896433,28.14301798679792,-4.70551617129927,1.5665678687177114,-0.9387243638701316,0 days 08:42:56.146788990,0 days 03:09:40.645161290,0.5101281017560472,-0.046685926161170434,-6.182451661643812,-1.032170507996457,0.875187654586323,-8.648136723893447,17,23
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,13.414556865290443,-73.17088626941911,50.315549047387464,66.58191931654139,22.967539639194857,75.180328661472,319 days 16:30:00,741,740,1,0.017620590013002868,28.513513513513512,28.273946139276955,-4.7055161712992595,1.5382875989600306,-1.0135316562621377,0 days 09:36:49.478672985,0 days 03:35:21.550094517,0.5487880566556731,-0.04946359962800352,-4.977829006808206,-1.0288102236578862,0.897828585788892,-6.997991039601241,17,25
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,16.419199485634834,-67.16160102873033,50.315549047387464,66.65115740073276,21.35031580480895,69.91892511401772,319 days 16:30:00,655,654,1,-0.013042496659540603,27.370030581039757,28.539910862919776,-3.9104479615974164,1.74761707863048,-1.0321556208394191,0 days 11:05:01.675977653,0 days 04:04:44.210526315,0.5771880863050443,-0.051326847121874075,-4.2229019339178295,-1.0232170822800524,0.9124596616508316,-5.978796523906881,17,27
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,21.73331804051134,-56.53336391897732,50.315549047387464,66.65115740073291,22.422169464809755,60.68740315487784,319 days 16:30:00,603,602,1,0.02854763602403665,26.744186046511626,29.854745042675813,-4.2455734578804485,2.056908590650879,-1.0466751909023713,0 days 12:40:37.267080745,0 days 04:21:27.755102040,0.6678613841068488,-0.04700204251746286,-3.0847884423282244,-1.004310942435148,0.9352613578352521,-4.426092186781662,17,29
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,2.0198665003900302,-95.96026699921994,50.315549047387464,66.65164636435222,24.889864347992237,96.04832263323003,323 days 02:00:00,1483,1482,1,0.002653180410041367,21.997300944669366,28.143017986797897,-4.388342595833777,1.0558932284603684,-0.7539134507894091,0 days 05:10:29.447852760,0 days 01:57:14.948096885,0.32227457624714156,-0.03237704904184878,-12.070758588031303,-1.013302257399595,0.7768997555948125,-16.49573260390096,19,21
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,6.336139373795525,-87.32772125240895,50.315549047387464,66.6660740192929,25.290085673746557,87.9831469115511,321 days 12:00:00,1032,1031,1,0.01609733939539515,23.278370514064015,28.7607034744555,-4.388342595833775,1.3917809991580645,-0.848060611777676,0 days 07:22:45,0 days 02:45:15.929203539,0.4482852913992865,-0.042366593565082294,-7.742801785115164,-1.0261468302102186,0.8471694238117753,-10.790721758118824,19,23
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,11.26184351837695,-77.4763129632461,50.315549047387464,66.58191931654139,23.511348273275722,79.16924719083079,319 days 16:30:00,800,799,1,0.0286113840997384,27.53441802252816,28.273946139276944,-3.9332126638815503,1.4261944189376379,-0.9585128912179507,0 days 09:01:30,0 days 03:21:17.720207253,0.5117691772293819,-0.04851910871805113,-5.6839502343023,-1.0282353799877257,0.8845846603442443,-7.979683117359132,19,25
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,16.020833786460962,-67.95833242707808,50.315549047387464,66.5819193165413,23.01240963971638,69.90415999718498,321 days 12:00:00,698,697,1,0.021044045409215784,26.82926829268293,29.18895465858917,-3.931265802452425,1.70759245225387,-0.9827464449868647,0 days 10:21:49.090909090,0 days 03:55:15.882352941,0.5844367909983816,-0.04878078946764458,-4.291467338302194,-1.034562698576305,0.9113128054291615,-6.097479056626238,19,27
2024-09-01 01:00:00+02:00,2025-07-21 10:45:00+02:00,323 days 10:00:00,50.0,21.18663707812429,-57.62672584375142,50.315549047387464,66.65115740073287,22.600710253806156,61.602575048322485,321 days 12:00:00,621,620,1,0.05382591315842866,26.129032258064516,29.854745042675813,-4.2473322259991235,2.0101743111679613,-1.005963350484289,0 days 12:02:35.555555555,0 days 04:22:12.314410480,0.6548140845301619,-0.04655998199199052,-3.2144583830135933,-1.0073573280095836,0.9328421714908961,-4.62456126100011,19,29
